line_number	line	class_level1	class_level2	class_level3
662	glorie tue	Hours of the Virgin	Matins	Canticle
663	cy apostolor choris	Hours of the Virgin	Matins	Canticle
664	prophetarum laudabilis nec	Hours of the Virgin	Matins	Canticle
665	c martyrum seculdidatus laudascendit	Hours of the Virgin	Matins	Canticle
666	si per orbem terrarum sancta	Hours of the Virgin	Matins	Canticle
667	titebitur pellell	Hours of the Virgin	Matins	Canticle
668	autremmense maxillas	Hours of the Virgin	Matins	Canticle
669	venerandum tuum	Hours of the Virgin	Matins	Canticle
670	sanctum quoque paraclitium ipsius	Hours of the Virgin	Matins	Canticle
671	qui regloriexpprobable	Hours of the Virgin	Matins	Canticle
672	eupateris sempiternus	Hours of the Virgin	Matins	Canticle
673	ad liberandum illepillo	Hours of the Virgin	Matins	Canticle
674	tu devicto mortis aculeo appto	Hours of the Virgin	Matins	Canticle
675	credentibus regna clorum	Hours of the Virgin	Matins	Canticle
676	troadexteram deilos gloriam	Hours of the Virgin	Matins	Canticle
677	vider crederselle venturus	Hours of the Virgin	Matins	Canticle
678	ergoquebimus famulis suis	Hours of the Virgin	Matins	Canticle
679	subuem quos prellolosolligille de mille	Hours of the Virgin	Matins	Canticle
680	externa las cum ill gentibus	Hours of the Virgin	Matins	Canticle
681	reg munctarle	Hours of the Virgin	Matins	Canticle
682	all fac populli obli	Hours of the Virgin	Matins	Canticle
683	ne sint benedic habebisille	Hours of the Virgin	Matins	Canticle
684	et reges eos sunt extolle illos illaquelle	Hours of the Virgin	Matins	Canticle
685	cr ingillos obs bellis	Hours of the Virgin	Matins	Canticle
686	silium et miserll	Hours of the Virgin	Matins	Canticle
687	regnare domine die istos me peccato	Hours of the Virgin	Matins	Canticle
688	nos sustodire	Hours of the Virgin	Matins	Canticle
689	miserere nostri domine miserere nosti	Hours of the Virgin	Matins	Canticle
690	mal misericordia tua domine in	Hours of the Virgin	Matins	Canticle
691	per nos quemadmodum speravimus	Hours of the Virgin	Matins	Canticle
692	cus in ad	Hours of the Virgin	Lauds	Invocation
693	de domine	Hours of the Virgin	Lauds	Invocation
694	ad adilla	Hours of the Virgin	Lauds	Invocation
695	gloria patrictilio ſicut ipsum illos	Hours of the Virgin	Lauds	Invocation
696	sicut cras in principio	Hours of the Virgin	Lauds	Invocation
697	semper c in seculum seculorum ainsi	Hours of the Virgin	Lauds	Invocation
698	abundable pullus	Hours of the Virgin	Lauds	Psalms
699	dominus regnauit octo	Hours of the Virgin	Lauds	Psalms
700	regin mouille mollibus	Hours of the Virgin	Lauds	Psalms
701	est dominus fortitudinis	Hours of the Virgin	Lauds	Psalms
702	en temini tirmabit orbellesl	Hours of the Virgin	Lauds	Psalms
703	non commouebitur	Hours of the Virgin	Lauds	Psalms
704	sedes tua deus ex tunc	Hours of the Virgin	Lauds	Psalms
705	leuauerunt flumina domine	Hours of the Virgin	Lauds	Psalms
706	eleuauerunt flumina uocem suam	Hours of the Virgin	Lauds	Psalms
707	eleuauerunt tollens	Hours of the Virgin	Lauds	Psalms
708	suos a uocibus aquella	Hours of the Virgin	Lauds	Psalms
709	qui mirabiles ellesl	Hours of the Virgin	Lauds	Psalms
710	bilis in altissollo	Hours of the Virgin	Lauds	Psalms
711	testimonia tua credibiliassa	Hours of the Virgin	Lauds	Psalms
712	sunt mis domini tuam decet sancti	Hours of the Virgin	Lauds	Psalms
713	titudo domine in longitudine olli	Hours of the Virgin	Lauds	Psalms
714	ville dedit illis	Hours of the Virgin	Lauds	Psalms
715	omnis terra letalli obli	Hours of the Virgin	Lauds	Psalms
716	nomin sell	Hours of the Virgin	Lauds	Psalms
717	nostroite in conspectu gall	Hours of the Virgin	Lauds	Psalms
718	scitote quoniam dominus ipse	Hours of the Virgin	Lauds	Psalms
719	est deus ipse fecit nos et non ipsi nos	Hours of the Virgin	Lauds	Psalms
720	opulus eius et ossa parlibus	Hours of the Virgin	Lauds	Psalms
721	misertroite por laslin sollio	Hours of the Virgin	Lauds	Psalms
722	a eius in hymis sontellmill	Hours of the Virgin	Lauds	Psalms
723	laudate nomen eius quoniam	Hours of the Virgin	Lauds	Psalms
724	suauis est dominus in eternum mi	Hours of the Virgin	Lauds	Psalms
725	sericordia eius et usque in generacione	Hours of the Virgin	Lauds	Psalms
726	in generacionem ueritas illis	Hours of the Virgin	Lauds	Psalms
727	celsleuans alle	Hours of the Virgin	Lauds	Psalms
728	ill illi	Hours of the Virgin	Lauds	Psalms
729	mea quam multipliciter tibi sedtollid	Hours of the Virgin	Lauds	Psalms
730	in terra delectam illi et	Hours of the Virgin	Lauds	Psalms
731	sa sicut in sancto apparui tibi ut illudebell	Hours of the Virgin	Lauds	Psalms
732	virtutem tuam et glorill	Hours of the Virgin	Lauds	Psalms
733	vomam molorent mollessorbili	Hours of the Virgin	Lauds	Psalms
734	tuasuper vitas labia mea laudabunt se	Hours of the Virgin	Lauds	Psalms
735	sis benedicam te in uita mea sicut	Hours of the Virgin	Lauds	Psalms
736	nominis tuo levabo manus meas	Hours of the Virgin	Lauds	Psalms
737	sicut adype ce prynguedine reple	Hours of the Virgin	Lauds	Psalms
738	alur anima mea dit labiis superessions	Hours of the Virgin	Lauds	Psalms
739	laudabit os meum	Hours of the Virgin	Lauds	Psalms
740	sil memor fui tui super stabilium	Hours of the Virgin	Lauds	Psalms
741	meum in matutinus meditabor meus	Hours of the Virgin	Lauds	Psalms
742	quia tim flollator meis	Hours of the Virgin	Lauds	Psalms
743	et inclamento alarum	Hours of the Virgin	Lauds	Psalms
744	exultabo adhesit anima meail pour	Hours of the Virgin	Lauds	Psalms
745	susceperit dextera tua	Hours of the Virgin	Lauds	Psalms
746	ipsi vero in uansmig queuerunt	Hours of the Virgin	Lauds	Psalms
747	animam meam introibunt misericors	Hours of the Virgin	Lauds	Psalms
748	manus ou par	Hours of the Virgin	Lauds	Psalms
749	tes nupnum collunt	Hours of the Virgin	Lauds	Psalms
750	ce vero letabitur in deo sall	Hours of the Virgin	Lauds	Psalms
751	obstructum est m loquensium missi	Hours of the Virgin	Lauds	Psalms
752	eus milli	Hours of the Virgin	Lauds	Psalms
753	et benedisal nobislli	Hours of the Virgin	Lauds	Psalms
754	minict multum suum	Hours of the Virgin	Lauds	Psalms
755	super nos et miseracuit	Hours of the Virgin	Lauds	Psalms
756	i cognoscamus in terra nisiis	Hours of the Virgin	Lauds	Psalms
757	confiteantur tibi populi	Hours of the Virgin	Lauds	Psalms
758	fideantur tibi populi omnes	Hours of the Virgin	Lauds	Psalms
759	in terra olligatos	Hours of the Virgin	Lauds	Psalms
760	confficereantur populi	Hours of the Virgin	Lauds	Psalms
761	futantur tibi populi omnes	Hours of the Virgin	Lauds	Psalms
762	rustini illi	Hours of the Virgin	Lauds	Psalms
763	nous deus noster	Hours of the Virgin	Lauds	Psalms
764	benedisal nos deus sum melle	Hours of the Virgin	Lauds	Psalms
765	omnis tinctum terre all	Hours of the Virgin	Lauds	Psalms
766	benedicite angeli omnium domino	Hours of the Virgin	Lauds	Psalms
767	benedicite celi domino	Hours of the Virgin	Lauds	Psalms
768	sineb aquile omnes que il appellibus	Hours of the Virgin	Lauds	Psalms
769	illibunt omnes bellosolymballibus	Hours of the Virgin	Lauds	Psalms
770	nedicite illeceb dominsi	Hours of the Virgin	Lauds	Psalms
771	benediciteymberet ros domo	Hours of the Virgin	Lauds	Psalms
772	bell omnspitille del mon	Hours of the Virgin	Lauds	Psalms
773	benedicite ignis et estus syon no	Hours of the Virgin	Lauds	Psalms
774	benedicité d legis l essas domino	Hours of the Virgin	Lauds	Psalms
775	benedicite rores sunt puna domo	Hours of the Virgin	Lauds	Psalms
776	benedicite gelu est trigus domino	Hours of the Virgin	Lauds	Psalms
777	benedicite glacies sunt naves dou mon	Hours of the Virgin	Lauds	Psalms
778	benedicite noctes li dis domo	Hours of the Virgin	Lauds	Psalms
779	benedicite habit et tenetors domino	Hours of the Virgin	Lauds	Psalms
780	nebulle omnisl optil	Hours of the Virgin	Lauds	Psalms
781	benedicite tulgura et nubes gallibus	Hours of the Virgin	Lauds	Psalms
782	domino alle	Hours of the Virgin	Lauds	Psalms
783	benedisa terra dolle	Hours of the Virgin	Lauds	Psalms
784	superexaltate eorum in seculum	Hours of the Virgin	Lauds	Psalms
785	superfillel ille	Hours of the Virgin	Lauds	Psalms
786	benedicite montes et desolli obli	Hours of the Virgin	Lauds	Psalms
787	no benedicite mille generlli	Hours of the Virgin	Lauds	Psalms
788	in terra domino	Hours of the Virgin	Lauds	Psalms
789	benedicite toutosollo	Hours of the Virgin	Lauds	Psalms
790	dicite mall	Hours of the Virgin	Lauds	Psalms
791	benedicite domino et omnia que in	Hours of the Virgin	Lauds	Psalms
792	ventur in aquis dommo geno omnibus	Hours of the Virgin	Lauds	Psalms
793	volucres celi domino	Hours of the Virgin	Lauds	Psalms
794	benedicite omnes bestie a pector	Hours of the Virgin	Lauds	Psalms
795	domino bened tibi hominum sommo	Hours of the Virgin	Lauds	Psalms
796	concidisal israelomill	Hours of the Virgin	Lauds	Psalms
797	superexilla cum magnis illic	Hours of the Virgin	Lauds	Psalms
798	benedicite sacerdotes combu	Hours of the Virgin	Lauds	Psalms
799	benedicite spiritus sum amne illo	Hours of the Virgin	Lauds	Psalms
800	benedicii seruite domino allo	Hours of the Virgin	Lauds	Psalms
801	rum domino benedicite sanctbles hommes	Hours of the Virgin	Lauds	Psalms
802	benedicite anamalizella	Hours of the Virgin	Lauds	Psalms
803	domino laudate n pereille	Hours of the Virgin	Lauds	Psalms
804	benedicamus patrement filiorum	Hours of the Virgin	Lauds	Psalms
805	sum sancto spiritu laudemus super	Hours of the Virgin	Lauds	Psalms
806	exaltemus eorum in secull	Hours of the Virgin	Lauds	Psalms
807	benedictus est dominus in firma	Hours of the Virgin	Lauds	Psalms
808	mentosoll laudabis le gibilis	Hours of the Virgin	Lauds	Psalms
809	superire callatus est misericordia psalmus	Hours of the Virgin	Lauds	Psalms
810	laudate eum omnes angisl	Hours of the Virgin	Lauds	Psalms
811	laudate eum omnes luto	Hours of the Virgin	Lauds	Psalms
812	laudate sl ille	Hours of the Virgin	Lauds	Psalms
813	cum omnesll	Hours of the Virgin	Lauds	Psalms
814	laudable coll	Hours of the Virgin	Lauds	Psalms
815	omnes ſigilliperl	Hours of the Virgin	Lauds	Psalms
816	quia ipse dicit et facta sunt ipse ma	Hours of the Virgin	Lauds	Psalms
817	sollemant sol instrlle	Hours of the Virgin	Lauds	Psalms
818	seculi preceptum poll pull	Hours of the Virgin	Lauds	Psalms
819	laudate dominum de terra	Hours of the Virgin	Lauds	Psalms
820	signis grando inre glacies spiritus	Hours of the Virgin	Lauds	Psalms
821	procellarum que faciunt nostrovinciis	Hours of the Virgin	Lauds	Psalms
822	laudate dominoll belle	Hours of the Virgin	Lauds	Psalms
823	montes in omnibus soll lingill	Hours of the Virgin	Lauds	Psalms
824	sis psallite domino in	Hours of the Virgin	Lauds	Psalms
825	solltraist oll	Hours of the Virgin	Lauds	Psalms
826	bestie et universa pecora scriptiones	Hours of the Virgin	Lauds	Psalms
827	cum nolucres pelle	Hours of the Virgin	Lauds	Psalms
828	liges terre super omnes populosl pull	Hours of the Virgin	Lauds	Psalms
829	scripsus super omnes laudesle	Hours of the Virgin	Lauds	Psalms
830	miens virginis factus sum	Hours of the Virgin	Lauds	Psalms
831	confessio eius super mille et belli	Hours of the Virgin	Lauds	Psalms
832	sigillauit sont popilli	Hours of the Virgin	Lauds	Psalms
833	tymus ombislibus	Hours of the Virgin	Lauds	Psalms
834	filiis israhel populosppropillos	Hours of the Virgin	Lauds	Psalms
835	ansallite domino psalmus	Hours of the Virgin	Lauds	Psalms
836	santicum nouum sollem	Hours of the Virgin	Lauds	Psalms
837	in collensllorum	Hours of the Virgin	Lauds	Psalms
838	lebatur ill in sosl	Hours of the Virgin	Lauds	Psalms
839	filiis syon cellegrlo	Hours of the Virgin	Lauds	Psalms
840	laudent nonneillesli obli	Hours of the Virgin	Lauds	Psalms
841	tympano sol psalterio passé	Hours of the Virgin	Lauds	Psalms
842	qui beneplacitum est domino in	Hours of the Virgin	Lauds	Psalms
843	populo montes exultabunt malleutos in	Hours of the Virgin	Lauds	Psalms
844	exultabunt sancti in gloria lesta	Hours of the Virgin	Lauds	Psalms
845	buntur in illoillibusllis	Hours of the Virgin	Lauds	Psalms
846	exulliones deo me gutture eorum	Hours of the Virgin	Lauds	Psalms
847	ancipites mainibus	Hours of the Virgin	Lauds	Psalms
848	d faciendam mollo	Hours of the Virgin	Lauds	Psalms
849	manibus inceptacions popullo	Hours of the Virgin	Lauds	Psalms
850	olliginos leges belli	Hours of the Virgin	Lauds	Psalms
851	pedibus il nobiles eorum in mainctos	Hours of the Virgin	Lauds	Psalms
852	t faciant meis iudicium consci	Hours of the Virgin	Lauds	Psalms
853	partum gloriamhes est omnibusssessio	Hours of the Virgin	Lauds	Psalms
854	laudate domino psallite	Hours of the Virgin	Lauds	Psalms
855	in illislli	Hours of the Virgin	Lauds	Psalms
856	laudate eum in millibus suis	Hours of the Virgin	Lauds	Psalms
857	laudate cum soll	Hours of the Virgin	Lauds	Psalms
858	laudate cum mon sonollibus illi	Hours of the Virgin	Lauds	Psalms
859	te eum mea psallos cythallis	Hours of the Virgin	Lauds	Psalms
860	laudate eum in hympillost hoc	Hours of the Virgin	Lauds	Psalms
861	ro ille fin in solosolligillibus	Hours of the Virgin	Lauds	Psalms
862	ille com il ymbullo	Hours of the Virgin	Lauds	Psalms
863	mandrons laudit suum in cymbalis	Hours of the Virgin	Lauds	Psalms
864	illis ipsl	Hours of the Virgin	Lauds	Psalms
865	gloria pallio st ipillo	Hours of the Virgin	Lauds	Psalms
866	illill mpiscipulosl	Hours of the Virgin	Lauds	Psalms
867	admirabile sommentum sollator grant	Hours of the Virgin	Lauds	Psalms
868	nostras humain flammarum solpuslli	Hours of the Virgin	Lauds	Psalms
869	mens de virgine nasci dignertus est sol	Hours of the Virgin	Lauds	Psalms
870	procedens homo me sanctimine largitus sum	Hours of the Virgin	Lauds	Psalms
871	nobis sum sollemn capillis	Hours of the Virgin	Lauds	Psalms
872	il omnibus requiem que	Hours of the Virgin	Lauds	HSL
873	misericordia et miser hereditate domini	Hours of the Virgin	Lauds	HSL
874	morabor t misericors propiti sunt	Hours of the Virgin	Lauds	HSL
875	dicit michi corommee qui	Hours of the Virgin	Lauds	HSL
876	aves me in tabernaculo meo to	Hours of the Virgin	Lauds	HSL
877	gloriosa so hymmus	Hours of the Virgin	Lauds	HSL
878	misericordia illa nuprophil	Hours of the Virgin	Lauds	HSL
879	qui tell populosl	Hours of the Virgin	Lauds	HSL
880	illi salstolost	Hours of the Virgin	Lauds	HSL
881	quodia tristis substulit tu reddis	Hours of the Virgin	Lauds	HSL
882	almo germine misericordirent tollebis	Hours of the Virgin	Lauds	HSL
883	obligencltra tall son	Hours of the Virgin	Lauds	HSL
884	in regis sill manna por sa luistis	Hours of the Virgin	Lauds	HSL
885	vulgid illill psalmus illigilem	Hours of the Virgin	Lauds	HSL
886	gentes redemptor psallent	Hours of the Virgin	Lauds	HSL
887	silva tibi domine quinans	Hours of the Virgin	Lauds	HSL
888	de virgine sum patre et sancto spiritu	Hours of the Virgin	Lauds	HSL
889	in sempiterna secula suamen ans ele	Hours of the Virgin	Lauds	HSL
890	git clam deus et proclegredulli habitabunt	Hours of the Virgin	Lauds	HSL
891	psallam in tabernaculo ſuo ansuper	Hours of the Virgin	Lauds	HSL
892	gloriost allis	Hours of the Virgin	Lauds	Canticle
893	brassequilla cum	Hours of the Virgin	Lauds	Canticle
894	fecit redemptionem plebis sue	Hours of the Virgin	Lauds	Canticle
895	erexit somnum l alles nobis sub	Hours of the Virgin	Lauds	Canticle
896	mo dauid puncti sui	Hours of the Virgin	Lauds	Canticle
897	sicut locutus est per sanctorum	Hours of the Virgin	Lauds	Canticle
898	qui a seculo sunt prophetarum suus	Hours of the Virgin	Lauds	Canticle
899	salutem eius ministis nostis	Hours of the Virgin	Lauds	Canticle
900	manuommin que celle	Hours of the Virgin	Lauds	Canticle
901	a faciendam misericordiam su	Hours of the Virgin	Lauds	Canticle
902	pallibusl melle	Hours of the Virgin	Lauds	Canticle
903	il sui sanctis	Hours of the Virgin	Lauds	Canticle
904	usurandum quod ingressibus	Hours of the Virgin	Lauds	Canticle
905	abraham patrem nostrum sanctum	Hours of the Virgin	Lauds	Canticle
906	t sine timore de manu inimicorum	Hours of the Virgin	Lauds	Canticle
907	nostrorum liberati seruianus illi	Hours of the Virgin	Lauds	Canticle
908	sanctitate et iusticia coram ipse	Hours of the Virgin	Lauds	Canticle
909	omnibus obsollibus	Hours of the Virgin	Lauds	Canticle
910	et tu puer propheta assimus	Hours of the Virgin	Lauds	Canticle
911	saluberans precibus illic	Hours of the Virgin	Lauds	Canticle
912	parate infansl	Hours of the Virgin	Lauds	Canticle
913	adandam sciensllopi	Hours of the Virgin	Lauds	Canticle
914	bieius in remissione pelle	Hours of the Virgin	Lauds	Canticle
915	dex viscera me dei nostri mini quibus	Hours of the Virgin	Lauds	Canticle
916	misitavit nos oriens et allo	Hours of the Virgin	Lauds	Canticle
917	illuminare his qui in temporis	Hours of the Virgin	Lauds	Canticle
918	et minimbra mortis sedent adiregii	Hours of the Virgin	Lauds	Canticle
919	do populos nostros in mam passes alli	Hours of the Virgin	Lauds	Canticle
920	glorioso deigemothe virgoissiptur	Hours of the Virgin	Lauds	Canticle
921	maria que domino omnisl	Hours of the Virgin	Lauds	Canticle
922	isti portare et regni singulorum sola	Hours of the Virgin	Lauds	Canticle
923	virgo lassilli nollo psall	Hours of the Virgin	Lauds	Canticle
924	morate de pro nobis capillple	Hours of the Virgin	Lauds	Canticle
925	subl ut illic pastophesl	Hours of the Virgin	Lauds	Canticle
926	tific regna mereamur pelle olo	Hours of the Virgin	Lauds	Canticle
927	jose queivimus omnibus de	Hours of the Virgin	Lauds	Orationes
928	nos pelles	Hours of the Virgin	Lauds	Orationes
929	corporis salute gaudere il gloriosa	Hours of the Virgin	Lauds	Orationes
930	te marie semper virginis intercessione	Hours of the Virgin	Lauds	Orationes
931	apresenti liberaritristitia edema psalmus	Hours of the Virgin	Lauds	Orationes
932	frui leticia percepistimoniam	Hours of the Virgin	Lauds	Orationes
933	nostrum amen	Hours of the Virgin	Lauds	Orationes
934	cis in illo	Hours of the Virgin	Prime	Invocation
935	meum misertus	Hours of the Virgin	Prime	Invocation
936	de domum	Hours of the Virgin	Prime	Invocation
937	ne ad adin	Hours of the Virgin	Prime	Invocation
938	s principio	Hours of the Virgin	Prime	Invocation
939	semper et in seculum seculorum	Hours of the Virgin	Prime	Invocation
940	mollator spiritus mei	Hours of the Virgin	Prime	Hymn
941	testimonium villillipit	Hours of the Virgin	Prime	Hymn
942	superna grl	Hours of the Virgin	Prime	Hymn
943	valle postolle	Hours of the Virgin	Prime	Hymn
944	quondam corporis colligunt	Hours of the Virgin	Prime	Hymn
945	nascendo formam sumptio	Hours of the Virgin	Prime	Hymn
946	mectez mo	Hours of the Virgin	Prime	Hymn
947	ricordie tu nos adholle plus illi	Hours of the Virgin	Prime	Hymn
948	mortis suscipe	Hours of the Virgin	Prime	Hymn
949	gloria tibi domine qui nall son	Hours of the Virgin	Prime	Hymn
950	de virgine cum patre ce sancto ipso	Hours of the Virgin	Prime	Hymn
951	in sempiterna secula ancilla filii	Hours of the Virgin	Prime	Psalms
952	misericorsable psallite	Hours of the Virgin	Prime	Psalms
953	callis uir qui non subis	Hours of the Virgin	Prime	Psalms
954	moncilio impiorum	Hours of the Virgin	Prime	Psalms
955	ei in uia uistorum non estectu domini sallx	Hours of the Virgin	Prime	Psalms
956	pestilentie nonsedit	Hours of the Virgin	Prime	Psalms
957	sed in legem eius uoluntas suis	Hours of the Virgin	Prime	Psalms
958	in legem eius meditabitur dis assignus	Hours of the Virgin	Prime	Psalms
959	t erit lanquam signum	Hours of the Virgin	Prime	Psalms
960	plantatum est sanctus dedisse	Hours of the Virgin	Prime	Psalms
961	quod fructum suum dabit in ceper illo	Hours of the Virgin	Prime	Psalms
962	et folum eius non defluet et omni	Hours of the Virgin	Prime	Psalms
963	aquecumque faciet prosperabunturque	Hours of the Virgin	Prime	Psalms
964	du sicut umpn non sicut sancto	Hours of the Virgin	Prime	Psalms
965	puluis quem profuit uerlle	Hours of the Virgin	Prime	Psalms
966	t deo non resurgunt ipsius in mon	Hours of the Virgin	Prime	Psalms
967	neque peccatores in confessor	Hours of the Virgin	Prime	Psalms
968	quoniam nouit dominus mam	Hours of the Virgin	Prime	Psalms
969	iustorum et iter impiorum peribit pro	Hours of the Virgin	Prime	Psalms
970	car telle	Hours of the Virgin	Prime	Psalms
971	et populi medioill sunt	Hours of the Virgin	Prime	Psalms
972	astiterunt reges terre principes	Hours of the Virgin	Prime	Psalms
973	mecum aduersus	Hours of the Virgin	Prime	Psalms
974	num et adueruis epidisse	Hours of the Virgin	Prime	Psalms
975	disrumpamis vincula	Hours of the Virgin	Prime	Psalms
976	proiciamus a nobis iniquum ipsorum	Hours of the Virgin	Prime	Psalms
977	qui habitac mell videbit	Hours of the Virgin	Prime	Psalms
978	domus subsessibil	Hours of the Virgin	Prime	Psalms
979	tunc loquebatur advers lesl	Hours of the Virgin	Prime	Psalms
980	introié suosolymbrogable	Hours of the Virgin	Prime	Psalms
981	ego autem constituerem suum re ab	Hours of the Virgin	Prime	Psalms
982	super syon montes in sanctum eius	Hours of the Virgin	Prime	Psalms
983	press propllo	Hours of the Virgin	Prime	Psalms
984	omnibus dedit illis	Hours of the Virgin	Prime	Psalms
985	sedes tua ego glorl	Hours of the Virgin	Prime	Psalms
986	postula me sunt dabo tibi	Hours of the Virgin	Prime	Psalms
987	reditatem tuam possessionem	Hours of the Virgin	Prime	Psalms
988	liges eos in virga ferrea stansque	Hours of the Virgin	Prime	Psalms
989	l nunc regens intelligite coll	Hours of the Virgin	Prime	Psalms
990	in qui iudicas terram	Hours of the Virgin	Prime	Psalms
991	scruite domino in timors ce scul	Hours of the Virgin	Prime	Psalms
992	tate scissum tremore	Hours of the Virgin	Prime	Psalms
993	approprehendite disciplinam	Hours of the Virgin	Prime	Psalms
994	dominus in par de maiestat	Hours of the Virgin	Prime	Psalms
995	cum escrit in medio suis	Hours of the Virgin	Prime	Psalms
996	omnes qui sontibunt meo	Hours of the Virgin	Prime	Psalms
997	esto ma illo	Hours of the Virgin	Prime	Psalms
998	superbomin molligilli	Hours of the Virgin	Prime	Psalms
999	illorum illi	Hours of the Virgin	Prime	Psalms
1000	intendam uoci orationem meos remisse	Hours of the Virgin	Prime	Psalms
1001	vis sue delso	Hours of the Virgin	Prime	Psalms
1002	quoniam ad te orabodommee ma	Hours of the Virgin	Prime	Psalms
1003	ne exaudie si uocem illis	Hours of the Virgin	Prime	Psalms
1004	quallabo tibi sed uidebo quod	Hours of the Virgin	Prime	Psalms
1005	non deus volens iniquitatem	Hours of the Virgin	Prime	Psalms
1006	cumque habitabit in	Hours of the Virgin	Prime	Psalms
1007	nus neque permanebunt	Hours of the Virgin	Prime	Psalms
1008	collibus illos	Hours of the Virgin	Prime	Psalms
1009	disci omnes qui operantur in	Hours of the Virgin	Prime	Psalms
1010	qui les omnes qui loquuntur	Hours of the Virgin	Prime	Psalms
1011	tirum sanguinum et dolosum ab	Hours of the Virgin	Prime	Psalms
1012	hommabitur dominus ego autem in	Hours of the Virgin	Prime	Psalms
1013	multitudine misericordie tué	Hours of the Virgin	Prime	Psalms
1014	introibo in domini tuam adora	Hours of the Virgin	Prime	Psalms
1015	bo ad templum sanctum domini mouvello	Hours of the Virgin	Prime	Psalms
1016	omnes deos me millibus	Hours of the Virgin	Prime	Psalms
1017	propter minimos meos dirigo in conspectu	Hours of the Virgin	Prime	Psalms
1018	tu tuo mainsille	Hours of the Virgin	Prime	Psalms
1019	quoniam non est in omnes eorum	Hours of the Virgin	Prime	Psalms
1020	ritas cor eorum uvamini illi	Hours of the Virgin	Prime	Psalms
1021	sepulchrum pertransligillo	Hours of the Virgin	Prime	Psalms
1022	merguis suis dolos agebant vidi	Hours of the Virgin	Prime	Psalms
1023	cecidant a cogitationibus suis le	Hours of the Virgin	Prime	Psalms
1024	morum multitudinemiserpilli	Hours of the Virgin	Prime	Psalms
1025	conceptus eius quoniam utrisanent ce domine	Hours of the Virgin	Prime	Psalms
1026	et letentur omnes qui ipsoille	Hours of the Virgin	Prime	Psalms
1027	in eternum colligabunt hyssus	Hours of the Virgin	Prime	Psalms
1028	et gloriabuntur in omnes qui	Hours of the Virgin	Prime	Psalms
1029	diligunt nomen tuum quoniam	Hours of the Virgin	Prime	Psalms
1030	nobles homo	Hours of the Virgin	Prime	Psalms
1031	omnes ut scuto bone voluntillus	Hours of the Virgin	Prime	Psalms
1032	tus coronailli nos	Hours of the Virgin	Prime	Psalms
1033	gloria patriet filiosit ipsius sancto	Hours of the Virgin	Prime	Psalms
1034	illis esseill in pullepto	Hours of the Virgin	Prime	Psalms
1035	semper et in seculum secullomin alle	Hours of the Virgin	Prime	Psalms
1036	sadmirabile sonllo	Hours of the Virgin	Prime	Psalms
1037	ners humain simullosepto	Hours of the Virgin	Prime	Psalms
1038	mens de virgine nulli obligillo	Hours of the Virgin	Prime	Psalms
1039	procedens hommosmet sanctimine largitus	Hours of the Virgin	Prime	Psalms
1040	est nobis suam dessem capis	Hours of the Virgin	Prime	Psalms
1041	lors est mirgo sanssil abſque gressi	Hours of the Virgin	Prime	Short lesson
1042	quia dominusmundus	Hours of the Virgin	Prime	Short lesson
1043	lucribus benedictus fructus succendit	Hours of the Virgin	Prime	Short lesson
1044	tuis domine exaudi orationem illis	Hours of the Virgin	Prime	Short lesson
1045	clamor meus ad te uenies	Hours of the Virgin	Prime	Short lesson
1046	amissoill qui	Hours of the Virgin	Prime	Orationes
1047	domine oelligille	Hours of the Virgin	Prime	Orationes
1048	qui tropplicere de faciem	Hours of the Virgin	Prime	Orationes
1049	nostras non sui	Hours of the Virgin	Prime	Orationes
1050	comm dei nostro pressione	Hours of the Virgin	Prime	Orationes
1051	mir piscium dominum	Hours of the Virgin	Prime	Orationes
1052	us in	Hours of the Virgin	Terce	Invocation
1053	me ad	Hours of the Virgin	Terce	Invocation
1054	ou me super	Hours of the Virgin	Terce	Invocation
1055	louff patriet illos ipsillto	Hours of the Virgin	Terce	Invocation
1056	sicut cras in pulmiscipulosl	Hours of the Virgin	Terce	Invocation
1057	semper et in seculum seculorsum suum	Hours of the Virgin	Terce	Invocation
1058	e in collator hymiens	Hours of the Virgin	Terce	Hymn
1059	spiritus mensl	Hours of the Virgin	Terce	Hymn
1060	milli mei ipse supelle	Hours of the Virgin	Terce	Hymn
1061	gressa que tell potolle	Hours of the Virgin	Terce	Hymn
1062	macramento salutis suector quod	Hours of the Virgin	Terce	Hymn
1063	quondam corporis scrillibal virginis	Hours of the Virgin	Terce	Hymn
1064	nascendo formam sumpseris	Hours of the Virgin	Terce	Hymn
1065	maria mater gracie maniere mille	Hours of the Virgin	Terce	Hymn
1066	sordie tu nos abhostri protegit in illo	Hours of the Virgin	Terce	Hymn
1067	mortis suscipe	Hours of the Virgin	Terce	Hymn
1068	gloria tibi domine qui nacis	Hours of the Virgin	Terce	Hymn
1069	de virgine cum patre et sancto in sempl	Hours of the Virgin	Terce	Hymn
1070	terna lecula amen quando psalmus	Hours of the Virgin	Terce	Psalms
1071	larer la maui et villos	Hours of the Virgin	Terce	Psalms
1072	illa nulle	Hours of the Virgin	Terce	Psalms
1073	omne l ubera animam meille	Hours of the Virgin	Terce	Psalms
1074	a l abis iniquis in almigillostoll	Hours of the Virgin	Terce	Psalms
1075	quidebatur tolle que to supplici	Hours of the Virgin	Terce	Psalms
1076	tur tibi ad illigill sololle	Hours of the Virgin	Terce	Psalms
