line_number	line	class_level1	class_level2	class_level3
746	estus domino benedicite frigus et	Hours of the Virgin	Lauds	Psalms
747	extas domino benediciteitores	Hours of the Virgin	Lauds	Psalms
748	et provina domino benedicite ge	Hours of the Virgin	Lauds	Psalms
749	lu et frigus domino benedicite	Hours of the Virgin	Lauds	Psalms
750	glacies et nives ouobenedicite	Hours of the Virgin	Lauds	Psalms
751	noctes et omnes domino benedici	Hours of the Virgin	Lauds	Psalms
752	te lux et tenebre domino benedicite	Hours of the Virgin	Lauds	Psalms
753	fulgura et nubes domino	Hours of the Virgin	Lauds	Psalms
754	nediceatur terra dominus in laudet et	Hours of the Virgin	Lauds	Psalms
755	superexaltet eum in secula	Hours of the Virgin	Lauds	Psalms
756	benedicite montes et colles	Hours of the Virgin	Lauds	Psalms
757	domino benedicite universa ger	Hours of the Virgin	Lauds	Psalms
758	miser dominantia in terra domino de	Hours of the Virgin	Lauds	Psalms
759	benedicite cethe et omnia	Hours of the Virgin	Lauds	Psalms
760	que moventur in aquis do	Hours of the Virgin	Lauds	Psalms
761	mino benedicite omnes uo	Hours of the Virgin	Lauds	Psalms
762	volucres celi domino benedicite	Hours of the Virgin	Lauds	Psalms
763	omnes bestie et peccora domino	Hours of the Virgin	Lauds	Psalms
764	benedicite filii hominum domino	Hours of the Virgin	Lauds	Psalms
765	benedicat israhel dominum laudet	Hours of the Virgin	Lauds	Psalms
766	et superexaltet eum in secula	Hours of the Virgin	Lauds	Psalms
767	benedicite sacerdotes domini	Hours of the Virgin	Lauds	Psalms
768	domino benedicite serui domini domino	Hours of the Virgin	Lauds	Psalms
769	benedicite spiritus et aie iusto	Hours of the Virgin	Lauds	Psalms
770	rum domino benedicite sancti et huc	Hours of the Virgin	Lauds	Psalms
771	miles corde domino benedicite	Hours of the Virgin	Lauds	Psalms
772	anania azaria missael domino	Hours of the Virgin	Lauds	Psalms
773	laudate et superexaltate eum	Hours of the Virgin	Lauds	Psalms
774	in secula enedicamus	Hours of the Virgin	Lauds	Psalms
775	patrem et filium cum sancto spiritus	Hours of the Virgin	Lauds	Psalms
776	nutu laudemus et superexal	Hours of the Virgin	Lauds	Psalms
777	temus eorum in seculas	Hours of the Virgin	Lauds	Psalms
778	nedictus es domine intriname	Hours of the Virgin	Lauds	Psalms
779	to celi laudabilis et gloriosus	Hours of the Virgin	Lauds	Psalms
780	et superexaltatus in secula	Hours of the Virgin	Lauds	Psalms
781	amen psalmus dauid	Hours of the Virgin	Lauds	Psalms
782	laudate dominum de celis	Hours of the Virgin	Lauds	Psalms
783	laudate eum in excel	Hours of the Virgin	Lauds	Psalms
784	sis laudate eum omnes autem	Hours of the Virgin	Lauds	Psalms
785	gem eius laudate eum omnes	Hours of the Virgin	Lauds	Psalms
786	virtutes eius laudate eum	Hours of the Virgin	Lauds	Psalms
787	sol et luna laudate eum stelle	Hours of the Virgin	Lauds	Psalms
788	et lumen laudate eum ce	Hours of the Virgin	Lauds	Psalms
789	li celorum et aque que super celos	Hours of the Virgin	Lauds	Psalms
790	sunt laudent nomen domini	Hours of the Virgin	Lauds	Psalms
791	illa ipe dixit et facta sunt	Hours of the Virgin	Lauds	Psalms
792	ipse mandauit et creata sunt	Hours of the Virgin	Lauds	Psalms
793	tativit la in eternum et in	Hours of the Virgin	Lauds	Psalms
794	seculum seculi preceptum pro	Hours of the Virgin	Lauds	Psalms
795	livit et non preteribit	Hours of the Virgin	Lauds	Psalms
796	date dominum de terra drachones	Hours of the Virgin	Lauds	Psalms
797	et omnes abyssi ignis gratiam	Hours of the Virgin	Lauds	Psalms
798	dominx glacies spiritus patrocellarum	Hours of the Virgin	Lauds	Psalms
799	que faciunt uerbum eius	Hours of the Virgin	Lauds	Psalms
800	contes et omnes colles ligna	Hours of the Virgin	Lauds	Psalms
801	fructitera et omnes cedri	Hours of the Virgin	Lauds	Psalms
802	stie et universa pecora serpens	Hours of the Virgin	Lauds	Psalms
803	tes et uolucres pennate	Hours of the Virgin	Lauds	Psalms
804	ges terre et omnes populi princ	Hours of the Virgin	Lauds	Psalms
805	apes et omnes iudices terre	Hours of the Virgin	Lauds	Psalms
806	invenes et virgines senes	Hours of the Virgin	Lauds	Psalms
807	cum unioribus laudent no	Hours of the Virgin	Lauds	Psalms
808	men domini quia exaltatum est	Hours of the Virgin	Lauds	Psalms
809	nomen eius solius con	Hours of the Virgin	Lauds	Psalms
810	fessio eius super celum et terram	Hours of the Virgin	Lauds	Psalms
811	et exaltavit cornu populi sui	Hours of the Virgin	Lauds	Psalms
812	dominus omnibus sanctis eius fi	Hours of the Virgin	Lauds	Psalms
813	suis israhel populo appropinqua	Hours of the Virgin	Lauds	Psalms
814	ti libi psalmus dauid	Hours of the Virgin	Lauds	Psalms
815	cantate domino canticum	Hours of the Virgin	Lauds	Psalms
816	nouum laus eius in ec	Hours of the Virgin	Lauds	Psalms
817	alia sanctorum etetur israhel in	Hours of the Virgin	Lauds	Psalms
818	eos qui fecit eum et filie syon	Hours of the Virgin	Lauds	Psalms
819	exultent in rege suo in	Hours of the Virgin	Lauds	Psalms
820	dent nomen eius in choro in	Hours of the Virgin	Lauds	Psalms
821	tympano et psalterio psallant	Hours of the Virgin	Lauds	Psalms
822	quia beneplacitum est	Hours of the Virgin	Lauds	Psalms
823	domino in populo suo et exulta	Hours of the Virgin	Lauds	Psalms
824	uit mansuetos in salutem	Hours of the Virgin	Lauds	Psalms
825	exultabunt sancti in gloria	Hours of the Virgin	Lauds	Psalms
826	letabuntur in cubilibus suis	Hours of the Virgin	Lauds	Psalms
827	exultaciones dei in guctu	Hours of the Virgin	Lauds	Psalms
828	re eorum et gladii ancipites in	Hours of the Virgin	Lauds	Psalms
829	manibus eorum ad faciendam	Hours of the Virgin	Lauds	Psalms
830	indicta in nationibus incre	Hours of the Virgin	Lauds	Psalms
831	paciones in populis adal	Hours of the Virgin	Lauds	Psalms
832	ligandos reges eorum in compedi	Hours of the Virgin	Lauds	Psalms
833	bitur et nobiles eorum in manicis	Hours of the Virgin	Lauds	Psalms
834	terreis taculant in eis sunt	Hours of the Virgin	Lauds	Psalms
835	dicium conscriptum gloria	Hours of the Virgin	Lauds	Psalms
836	pec est omnibus sanctis eius psalmus	Hours of the Virgin	Lauds	Psalms
837	audemate dominum in scis eius	Hours of the Virgin	Lauds	Psalms
838	laudate eum infirma	Hours of the Virgin	Lauds	Psalms
839	mento virtutis eius	Hours of the Virgin	Lauds	Psalms
840	date eum in virtutibus eius	Hours of the Virgin	Lauds	Psalms
841	laudate eum secundum multitudo	Hours of the Virgin	Lauds	Psalms
842	domine magnitudinis eius	Hours of the Virgin	Lauds	Psalms
843	laudate eum in sono tu	Hours of the Virgin	Lauds	Psalms
844	de laudate eum in psalterio et	Hours of the Virgin	Lauds	Psalms
845	cythara laudate eum in	Hours of the Virgin	Lauds	Psalms
846	tympano et choro laudate eum	Hours of the Virgin	Lauds	Psalms
847	in cordis organo flaudate	Hours of the Virgin	Lauds	Psalms
848	eum in cymbalis benesonantibus	Hours of the Virgin	Lauds	Psalms
849	laudate eum in cymbalis in	Hours of the Virgin	Lauds	Psalms
850	bilationis omnis spiritus laudet do	Hours of the Virgin	Lauds	Psalms
851	minum gloria patri	Hours of the Virgin	Lauds	Psalms
852	ait erat aδ arcam dei gratientur cur	Hours of the Virgin	Lauds	Psalms
853	glor semper mania intercede prono	Hours of the Virgin	Lauds	Psalms
854	bis ad dominum deum nostrum cap	Hours of the Virgin	Lauds	Psalms
855	beata es virgo maria	Hours of the Virgin	Lauds	HSL
856	aque dominum portasti dire	Hours of the Virgin	Lauds	HSL
857	auctorem mundi genuisti qui	Hours of the Virgin	Lauds	HSL
858	te fecit et in eternum perma	Hours of the Virgin	Lauds	HSL
859	nes uirgo deo gracias hy	Hours of the Virgin	Lauds	HSL
860	gloriosa dominam excel	Hours of the Virgin	Lauds	HSL
861	sa supra hydera qui te	Hours of the Virgin	Lauds	HSL
862	creavit proude laectasti lacro	Hours of the Virgin	Lauds	HSL
863	ubere quod eva tristis ab	Hours of the Virgin	Lauds	HSL
864	stillit tu reddis almo germani	Hours of the Virgin	Lauds	HSL
865	ne intrant ut altra flebiles	Hours of the Virgin	Lauds	HSL
866	tenestra tacta es	Hours of the Virgin	Lauds	HSL
867	nes asti inania et porta sunt	Hours of the Virgin	Lauds	HSL
868	fulgida uitam datam per	Hours of the Virgin	Lauds	HSL
869	regnem gentes redemptem	Hours of the Virgin	Lauds	HSL
870	laudite arma materge	Hours of the Virgin	Lauds	HSL
871	cie mater me tu nos adholi	Hours of the Virgin	Lauds	HSL
872	te protege et hordia mortis illic	Hours of the Virgin	Lauds	HSL
873	ape loria tibi domine qui	Hours of the Virgin	Lauds	HSL
874	benedictus dominus deus psalmus dauid	Hours of the Virgin	Lauds	Canticle
875	israhel quia uisitauit et	Hours of the Virgin	Lauds	Canticle
876	fecit redemptionem plebis	Hours of the Virgin	Lauds	Canticle
877	sue et erexit cornu saluti	Hours of the Virgin	Lauds	Canticle
878	nobis in domo dauid puerum	Hours of the Virgin	Lauds	Canticle
879	sicut locutus est per	Hours of the Virgin	Lauds	Canticle
880	omnes sanctorum qui a seculo sunt	Hours of the Virgin	Lauds	Canticle
881	tem ex inimicis nostris et	Hours of the Virgin	Lauds	Canticle
882	prophetarum eius salu	Hours of the Virgin	Lauds	Canticle
883	de manu oum qui oderunt	Hours of the Virgin	Lauds	Canticle
884	nos ad faciendam misericordiam	Hours of the Virgin	Lauds	Canticle
885	cum patribus nostris et me	Hours of the Virgin	Lauds	Canticle
886	morari testamenti sui sancti	Hours of the Virgin	Lauds	Canticle
887	usurandum quod iurauit ad	Hours of the Virgin	Lauds	Canticle
888	abraham patrem nostrum daturum	Hours of the Virgin	Lauds	Canticle
889	se nobis ut sine timore de	Hours of the Virgin	Lauds	Canticle
890	manu inimicorum nostrorum libera	Hours of the Virgin	Lauds	Canticle
891	ti seruianus illi ln sancta	Hours of the Virgin	Lauds	Canticle
892	omne et iusticia coram ipsius omnibus	Hours of the Virgin	Lauds	Canticle
893	rebus nostris et tu puer pro	Hours of the Virgin	Lauds	Canticle
894	pheta altissim vocaberis pre	Hours of the Virgin	Lauds	Canticle
895	ibis eiusum ante faciem domini pa	Hours of the Virgin	Lauds	Canticle
896	rare vias eius ad danda	Hours of the Virgin	Lauds	Canticle
897	scienciam salutis plebi eius	Hours of the Virgin	Lauds	Canticle
898	in remissionem peccatorum	Hours of the Virgin	Lauds	Canticle
899	er viscera miserie dei no	Hours of the Virgin	Lauds	Canticle
900	nostri in quibus militavit nos	Hours of the Virgin	Lauds	Canticle
901	sens ex alto illuminare	Hours of the Virgin	Lauds	Canticle
902	his qui in tenebris et in uim	Hours of the Virgin	Lauds	Canticle
903	bra mortis sedent ad dirige	Hours of the Virgin	Lauds	Canticle
904	omnis pedes nostros in uia pacis	Hours of the Virgin	Lauds	Canticle
905	gloria patri sicut erat	Hours of the Virgin	Lauds	Canticle
906	a samaria succurre miseris	Hours of the Virgin	Lauds	Canticle
907	invia pusillanimes refove flebilex	Hours of the Virgin	Lauds	Canticle
908	ora pro populo interveni pro depo	Hours of the Virgin	Lauds	Canticle
909	intercede pro devoto femineo sexu	Hours of the Virgin	Lauds	Canticle
910	domine exaudi orationem meam et clamor	Hours of the Virgin	Lauds	Preces
911	meus ad te ueniat oremus	Hours of the Virgin	Lauds	Orationes
912	eus qui corda fidelium	Hours of the Virgin	Lauds	Orationes
913	sancti spiritus illustra	Hours of the Virgin	Lauds	Orationes
914	cione docuisti d a nobis in eodem	Hours of the Virgin	Lauds	Orationes
915	spiritu recta sapere et de eius	Hours of the Virgin	Lauds	Orationes
916	semper sa consolacione gau	Hours of the Virgin	Lauds	Orationes
917	dere ilia oratio	Hours of the Virgin	Lauds	Orationes
918	concede nos tamulos	Hours of the Virgin	Lauds	Orationes
919	tuos quoniam domine deus perpe	Hours of the Virgin	Lauds	Orationes
920	tua mentis et corporis lau	Hours of the Virgin	Lauds	Orationes
921	tate gaudere et gloriosa berte	Hours of the Virgin	Lauds	Orationes
922	mane l emper virginibus inter	Hours of the Virgin	Lauds	Orationes
923	cessione a ponti liberari tuti	Hours of the Virgin	Lauds	Orationes
924	cl et eterna pertran leticia	Hours of the Virgin	Lauds	Orationes
925	cieliam tuam qui die	Hours of the Virgin	Lauds	Orationes
926	benignus illustra sunt	Hours of the Virgin	Lauds	Orationes
927	beati johanis apostoli tui et	Hours of the Virgin	Lauds	Orationes
928	euvangelisté illuminata	Hours of the Virgin	Lauds	Orationes
929	doctrinis addona perveniat	Hours of the Virgin	Lauds	Orationes
930	sempiterna per dominum nostrum	Hours of the Virgin	Lauds	Orationes
931	ipsum christum filium tuum qui	Hours of the Virgin	Lauds	Orationes
932	tecum uit et regnat in uni	Hours of the Virgin	Lauds	Orationes
933	nitate spiritus sanct deus per omnia	Hours of the Virgin	Lauds	Orationes
934	secula seculorum amen	Hours of the Virgin	Lauds	Orationes
935	benedicamus domino deo gratiam	Hours of the Virgin	Lauds	Orationes
936	de beata maria comm angelus	Hours of the Virgin	Lauds	Orationes
937	domin minciauit marie et ipsa con	Hours of the Virgin	Lauds	Orationes
938	cepit de spiritum sancto ver ecce ancilla do	Hours of the Virgin	Lauds	Orationes
939	nostrum r sciat michi secundum uer	Hours of the Virgin	Lauds	Orationes
940	bum tuum oremus et bracio	Hours of the Virgin	Lauds	Orationes
941	letificet et aduvet nos	Hours of the Virgin	Lauds	Orationes
942	omnipimus et misericors deus illi	Hours of the Virgin	Lauds	Orationes
943	gelice annunciationis et	Hours of the Virgin	Lauds	Orationes
944	domince conceptionis galltorta	Hours of the Virgin	Lauds	Orationes
945	recolentes et pia dei genitrix	Hours of the Virgin	Lauds	Orationes
946	virgo semper maria in cui	Hours of the Virgin	Lauds	Orationes
947	venerationem hec eadem comme	Hours of the Virgin	Lauds	Orationes
948	moramus nunc et in hora	Hours of the Virgin	Lauds	Orationes
949	mortis et in cunctis tribulaci	Hours of the Virgin	Lauds	Orationes
950	omnibus necessitatibus et angu	Hours of the Virgin	Lauds	Orationes
951	tibus nostris consolationem	Hours of the Virgin	Lauds	Orationes
952	vici ips nobis impetret auxili	Hours of the Virgin	Lauds	Orationes
953	suum consilium et adiuva	Hours of the Virgin	Lauds	Orationes
954	men per expistum domini non	Hours of the Virgin	Lauds	Orationes
955	strum amen	Hours of the Virgin	Lauds	Orationes
956	ad primam	Hours of the Virgin	Lauds	Orationes
957	eius in adiutorium	Hours of the Virgin	Prime	Invocation
958	meum intende	Hours of the Virgin	Prime	Invocation
959	domine ad adiu	Hours of the Virgin	Prime	Invocation
960	sicut erat hymamus	Hours of the Virgin	Prime	Invocation
961	mandimine festina ſra	Hours of the Virgin	Prime	Invocation
962	eni creator spiritus mei	Hours of the Virgin	Prime	Hymn
963	tes tuorum uisita imple	Hours of the Virgin	Prime	Hymn
964	stipendi gracia que tu crea	Hours of the Virgin	Prime	Hymn
965	pectora elemento salu	Hours of the Virgin	Prime	Hymn
966	tis auctor quod nostri qui	Hours of the Virgin	Prime	Hymn
967	bell corporis ex illibata uid	Hours of the Virgin	Prime	Hymn
968	gine nascendo formam sumpse	Hours of the Virgin	Prime	Hymn
969	ris aria mater gracie	Hours of the Virgin	Prime	Hymn
970	mater me tu nos ab hoste	Hours of the Virgin	Prime	Hymn
971	protege et hora mortis suis	Hours of the Virgin	Prime	Hymn
972	cape loria tibi domine qui na	Hours of the Virgin	Prime	Hymn
973	tus es de virgine cum patre sancto	Hours of the Virgin	Prime	Hymn
974	spiritu in sempiterna secula	Hours of the Virgin	Prime	Hymn
975	amen psalmus dauid	Hours of the Virgin	Prime	Hymn
976	eius in nomine tuo sal	Hours of the Virgin	Prime	Psalms
977	un me fac et in uirtute tua	Hours of the Virgin	Prime	Psalms
978	iudica me eius exaudi	Hours of the Virgin	Prime	Psalms
979	rationem meam auribus per	Hours of the Virgin	Prime	Psalms
980	cape uerba oris mei in ali	Hours of the Virgin	Prime	Psalms
981	eius insurrexerunt aduersum	Hours of the Virgin	Prime	Psalms
982	nes et fortes quelierunt anima	Hours of the Virgin	Prime	Psalms
983	dominum et non proposuerunt	Hours of the Virgin	Prime	Psalms
984	m ante conspectuum suum	Hours of the Virgin	Prime	Psalms
985	ce enim deus adiuvant me	Hours of the Virgin	Prime	Psalms
986	et dominus susceptor est anime mee	Hours of the Virgin	Prime	Psalms
987	voluntarie sacrificabo	Hours of the Virgin	Prime	Psalms
988	tibi et confitebor nomini tuo	Hours of the Virgin	Prime	Psalms
989	domine quoniam bonum est quoniam ex	Hours of the Virgin	Prime	Psalms
990	omnes tribulatione eripuisti me	Hours of the Virgin	Prime	Psalms
991	et super inimicos meos despexit	Hours of the Virgin	Prime	Psalms
992	oculus meus gloria patri	Hours of the Virgin	Prime	Psalms
993	sicut erat psalmus dauid	Hours of the Virgin	Prime	Psalms
994	laudate dominum omnes	Hours of the Virgin	Prime	Psalms
995	gentes laudate eum	Hours of the Virgin	Prime	Psalms
996	omnes populos con confirma	Hours of the Virgin	Prime	Psalms
997	ta est super nos misericordia eius et be	Hours of the Virgin	Prime	Psalms
998	utas domini manet in eternum	Hours of the Virgin	Prime	Psalms
999	alia patri sicut erat psalmus	Hours of the Virgin	Prime	Psalms
1000	confitemini domino quoniam	Hours of the Virgin	Prime	Psalms
1001	bonus quoniam in seculum	Hours of the Virgin	Prime	Psalms
1002	misericordia eius illicat nunc israhel	Hours of the Virgin	Prime	Psalms
1003	quoniam bonus quoniam in seculum	Hours of the Virgin	Prime	Psalms
1004	misericordia eius dicat nunc domus	Hours of the Virgin	Prime	Psalms
1005	aaron quoniam bonus quoniam in seculum	Hours of the Virgin	Prime	Psalms
1006	misericordia eius dicant nunc qui	Hours of the Virgin	Prime	Psalms
1007	timent dominum quoniam in seculum	Hours of the Virgin	Prime	Psalms
1008	inia eius m tribulatione et	Hours of the Virgin	Prime	Psalms
1009	uocauit dominum et exaudivit	Hours of the Virgin	Prime	Psalms
1010	ne in latitudine dominus deus	Hours of the Virgin	Prime	Psalms
1011	michi adiutor non timebo	Hours of the Virgin	Prime	Psalms
1012	laud faciat michi homo	Hours of the Virgin	Prime	Psalms
1013	nuntia michi adiutor et ego	Hours of the Virgin	Prime	Psalms
1014	spiciam inimicos meos	Hours of the Virgin	Prime	Psalms
1015	dominum est confidere in do	Hours of the Virgin	Prime	Psalms
1016	mino quam confidere in homine	Hours of the Virgin	Prime	Psalms
1017	bonum est sperare in domino	Hours of the Virgin	Prime	Psalms
1018	quoniam sperare in principibus	Hours of the Virgin	Prime	Psalms
1019	omnes gentes circuerunt me	Hours of the Virgin	Prime	Psalms
1020	et in nomine domini quia ultus	Hours of the Virgin	Prime	Psalms
1021	suum in eos uirundantes	Hours of the Virgin	Prime	Psalms
1022	arcumdederunt me et in nomine	Hours of the Virgin	Prime	Psalms
1023	domini quia ultus sum in eos	Hours of the Virgin	Prime	Psalms
1024	circumdederunt me sicut	Hours of the Virgin	Prime	Psalms
1025	pes et exarserunt me sicut in	Hours of the Virgin	Prime	Psalms
1026	nobis in spinis et in nomini	Hours of the Virgin	Prime	Psalms
1027	domini quia ultus sum in eo	Hours of the Virgin	Prime	Psalms
1028	impulus eiusversus sum	Hours of the Virgin	Prime	Psalms
1029	ut caderem et dominus suscepiterne	Hours of the Virgin	Prime	Psalms
1030	fortitudo mea et laud mea	Hours of the Virgin	Prime	Psalms
1031	dominus et factus est michi in sa	Hours of the Virgin	Prime	Psalms
1032	lutem vox exultacionis	Hours of the Virgin	Prime	Psalms
1033	et salutis in tabernaculis ui	Hours of the Virgin	Prime	Psalms
1034	storum extera domini fecit	Hours of the Virgin	Prime	Psalms
1035	virtutem dextera domini exalta	Hours of the Virgin	Prime	Psalms
1036	uit me dextera domini fecit uir	Hours of the Virgin	Prime	Psalms
1037	tutem non moriarled ui	Hours of the Virgin	Prime	Psalms
1038	meam et narrabo opera domini	Hours of the Virgin	Prime	Psalms
1039	fastigans castigant me	Hours of the Virgin	Prime	Psalms
1040	mis et morti non tradidit	Hours of the Virgin	Prime	Psalms
1041	aperite michi portas	Hours of the Virgin	Prime	Psalms
1042	officient et ingressus in eas con	Hours of the Virgin	Prime	Psalms
1043	terror domino hec porta domini in	Hours of the Virgin	Prime	Psalms
1044	si intrabunt in eam son	Hours of the Virgin	Prime	Psalms
1045	titebor tibi domine quoniam exaudisti	Hours of the Virgin	Prime	Psalms
1046	me et factus est michi in salu	Hours of the Virgin	Prime	Psalms
1047	temp lapidem que repro	Hours of the Virgin	Prime	Psalms
1048	bauerunt edificantes hic factus	Hours of the Virgin	Prime	Psalms
1049	est in caput anguli domino	Hours of the Virgin	Prime	Psalms
1050	factum est istud et est mira	Hours of the Virgin	Prime	Psalms
1051	bile in oculis nostris	Hours of the Virgin	Prime	Psalms
1052	est dies quam fecit dominus exuli	Hours of the Virgin	Prime	Psalms
1053	temus et letemur in ea	Hours of the Virgin	Prime	Psalms
1054	domine psalium me fac o domine bene	Hours of the Virgin	Prime	Psalms
1055	prosperare benedictus qui	Hours of the Virgin	Prime	Psalms
1056	nuit in nomine domini	Hours of the Virgin	Prime	Psalms
1057	dicamus vobis de domo dominus	Hours of the Virgin	Prime	Psalms
1058	deus dominus et illuxit nobis	Hours of the Virgin	Prime	Psalms
1059	scituite diem solemnem	Hours of the Virgin	Prime	Psalms
1060	dempsis usque ad cornu alta	Hours of the Virgin	Prime	Psalms
1061	deus meus es tu et con	Hours of the Virgin	Prime	Psalms
1062	fitebor tibi deus meus es tu et	Hours of the Virgin	Prime	Psalms
1063	exaltabo te confitebor	Hours of the Virgin	Prime	Psalms
1064	domine quoniam exaudisti me et factus	Hours of the Virgin	Prime	Psalms
1065	est michi in salutem non	Hours of the Virgin	Prime	Psalms
1066	fitemini domino quoniam bonus quoniam	Hours of the Virgin	Prime	Psalms
1067	seculum misericordia eius lia	Hours of the Virgin	Prime	Psalms
1068	ergo uerbo concepit	Hours of the Virgin	Prime	Short lesson
1069	virgo permansit uir	Hours of the Virgin	Prime	Short lesson
1070	peperit regem omnis regum	Hours of the Virgin	Prime	Short lesson
1071	gracias ave maria	Hours of the Virgin	Prime	Short lesson
1072	dicia plena dominus tecum bene	Hours of the Virgin	Prime	Short lesson
1073	tota tu in mulieribus et benedes	Hours of the Virgin	Prime	Short lesson
1074	fuctus ventris tui ens tecum	Hours of the Virgin	Prime	Short lesson
1075	gloria patri et filio et spiritum sancto	Hours of the Virgin	Prime	Short lesson
1076	a ue maria gracia plena non post	Hours of the Virgin	Prime	Short lesson
1077	partum virgo involata permansi	Hours of the Virgin	Prime	Short lesson
1078	sti hec dei genitrix intercede pro	Hours of the Virgin	Prime	Short lesson
1079	nobis bis domine exaudi et clamor	Hours of the Virgin	Prime	Preces
1080	meus ad te ueniat oremus oratio	Hours of the Virgin	Prime	Orationes
1081	sancti spiritus domine corda uo	Hours of the Virgin	Prime	Orationes
1082	ultra mundet infirmus	Hours of the Virgin	Prime	Orationes
1083	et sui roris intima aspersio	Hours of the Virgin	Prime	Orationes
1084	ne fecundet alia oracio	Hours of the Virgin	Prime	Orationes
1085	vitam tuam quias dominus	Hours of the Virgin	Prime	Orationes
1086	mentibus nostris	Hours of the Virgin	Prime	Orationes
1087	tunde ut qui angelo nunc	Hours of the Virgin	Prime	Orationes
1088	ipsi filii tui incarnationem	Hours of the Virgin	Prime	Orationes
1089	cognovimus per passionem	Hours of the Virgin	Prime	Orationes
1090	eius et crucem ad resurrectio	Hours of the Virgin	Prime	Orationes
1091	mens gloriam perducamur	Hours of the Virgin	Prime	Orationes
1092	ecclesiam tuam qui domine	Hours of the Virgin	Prime	Orationes
1093	benignus illustra ut	Hours of the Virgin	Prime	Orationes
1094	deus in ad ad tertia	Hours of the Virgin	Terce	Invocation
1095	adjutorium meum	Hours of the Virgin	Terce	Invocation
1096	intende omni	Hours of the Virgin	Terce	Invocation
1097	ne ad adiuvandum me tel	Hours of the Virgin	Terce	Invocation
1098	aliam patri sicut hujus	Hours of the Virgin	Terce	Invocation
1099	veni creator ipsius sunt psalmus dauid	Hours of the Virgin	Terce	Hymn
1100	dominum cum tribularer	Hours of the Virgin	Terce	Psalms
1101	clamavit et exaudivit	Hours of the Virgin	Terce	Psalms
1102	domine libera anima	Hours of the Virgin	Terce	Psalms
1103	meam a labiis iniquus et a	Hours of the Virgin	Terce	Psalms
1104	lingua dolosa videtur	Hours of the Virgin	Terce	Psalms
1105	tibi avoit stud appportaturter	Hours of the Virgin	Terce	Psalms
1106	aut quid apponatur tibi ad	Hours of the Virgin	Terce	Psalms
1107	linguam dolosam sagit	Hours of the Virgin	Terce	Psalms
1108	te potentis acute cum carbo	Hours of the Virgin	Terce	Psalms
1109	nibus desolatoris reu michi	Hours of the Virgin	Terce	Psalms
1110	quia incolatus meus prolum	Hours of the Virgin	Terce	Psalms
1111	gatus est habitauit cum habitam	Hours of the Virgin	Terce	Psalms
1112	tibus cedar multum incola	Hours of the Virgin	Terce	Psalms
1113	tuit anima mea	Hours of the Virgin	Terce	Psalms
1114	his qui oderunt pacem eius	Hours of the Virgin	Terce	Psalms
1115	pacificus cum loquebar	Hours of the Virgin	Terce	Psalms
1116	impugnabant me gratia	Hours of the Virgin	Terce	Psalms
1117	sa propria ſicut erat	Hours of the Virgin	Terce	Psalms
1118	evaui oculos meos	Hours of the Virgin	Terce	Psalms
1119	montes unde ueniet	Hours of the Virgin	Terce	Psalms
1120	auxilium michi auxilii	Hours of the Virgin	Terce	Psalms
1121	meum a domino qui fecit celum	Hours of the Virgin	Terce	Psalms
1122	et terram non dec in com	Hours of the Virgin	Terce	Psalms
1123	motionem pedem tuum neque	Hours of the Virgin	Terce	Psalms
1124	dormittentur qui custoditates	Hours of the Virgin	Terce	Psalms
1125	ce non dormitabit neque secundum	Hours of the Virgin	Terce	Psalms
1126	ment qui custodit israhel unus	Hours of the Virgin	Terce	Psalms
1127	custodit te dominus protectione tua	Hours of the Virgin	Terce	Psalms
1128	super manu dexteram tuam	Hours of the Virgin	Terce	Psalms
1129	er diem sol non uret te	Hours of the Virgin	Terce	Psalms
1130	que luna per noctem ins	Hours of the Virgin	Terce	Psalms
1131	fodit te ab omni malo cum	Hours of the Virgin	Terce	Psalms
1132	nat anima tuam dominus	Hours of the Virgin	Terce	Psalms
1133	nos custodiat introitum	Hours of the Virgin	Terce	Psalms
1134	tuum et exitum tuum ex hoc	Hours of the Virgin	Terce	Psalms
1135	nunc et usque in seculum	Hours of the Virgin	Terce	Psalms
1136	gloria patriſ ſicut erat psalmus	Hours of the Virgin	Terce	Psalms
1137	etatus sum in hiis	Hours of the Virgin	Terce	Psalms
1138	que dicta sunt michi	Hours of the Virgin	Terce	Psalms
1139	in domum domini ibimus	Hours of the Virgin	Terce	Psalms
1140	tes erant pedes nostri in atri	Hours of the Virgin	Terce	Psalms
1141	is tuus quoniam plaherusalem	Hours of the Virgin	Terce	Psalms
1142	uis participatio eius in id	Hours of the Virgin	Terce	Psalms
1143	que ædificatur ut civitas eius	Hours of the Virgin	Terce	Psalms
1144	propin illuc enim ascende	Hours of the Virgin	Terce	Psalms
1145	runt tribus tribus domini testis	Hours of the Virgin	Terce	Psalms
1146	monui israhel ad confitendum	Hours of the Virgin	Terce	Psalms
1147	nomini domini quia illic	Hours of the Virgin	Terce	Psalms
1148	servint sedes in iudicio sed	Hours of the Virgin	Terce	Psalms
1149	super dominum dauid	Hours of the Virgin	Terce	Psalms
1150	pate que ad pacem sunt ihe	Hours of the Virgin	Terce	Psalms
1151	rusalem et habundantia di	Hours of the Virgin	Terce	Psalms
1152	ligentibus te fiat pax in	Hours of the Virgin	Terce	Psalms
1153	virtute tua et habundanciam	Hours of the Virgin	Terce	Psalms
