line_number	line	class_level1	class_level2	class_level3
1160	domino factum est istod	Hours of the Virgin	Prime	Psalms
1161	et est mirabile in oculis nostris	Hours of the Virgin	Prime	Psalms
1162	es et omnes quam tant	Hours of the Virgin	Prime	Psalms
1163	ours exutellis et	Hours of the Virgin	Prime	Psalms
1164	lectemur in ca	Hours of the Virgin	Prime	Psalms
1165	domine psalum me	Hours of the Virgin	Prime	Psalms
1166	fac domine beve prospera	Hours of the Virgin	Prime	Psalms
1167	re benedictus quia uenit innoie	Hours of the Virgin	Prime	Psalms
1168	benedicamus vobis de	Hours of the Virgin	Prime	Psalms
1169	domino domine deus omni	Hours of the Virgin	Prime	Psalms
1170	mus et illuxit nobis	Hours of the Virgin	Prime	Psalms
1171	constituite diem sole	Hours of the Virgin	Prime	Psalms
1172	nem me condemplis	Hours of the Virgin	Prime	Psalms
1173	usque ad cornu altaris	Hours of the Virgin	Prime	Psalms
1174	deus meus es tu et	Hours of the Virgin	Prime	Psalms
1175	contitebor tibi deus meus	Hours of the Virgin	Prime	Psalms
1176	us es tu et exaltabo te	Hours of the Virgin	Prime	Psalms
1177	confitebor tibi quoniam	Hours of the Virgin	Prime	Psalms
1178	exaudisti me et factus est	Hours of the Virgin	Prime	Psalms
1179	michi in salutem	Hours of the Virgin	Prime	Psalms
1180	confitemini domino	Hours of the Virgin	Prime	Psalms
1181	quoniam bonus quoniam	Hours of the Virgin	Prime	Psalms
1182	in seculum misericordia eius	Hours of the Virgin	Prime	Psalms
1183	gloria patri et filio et	Hours of the Virgin	Prime	Psalms
1184	scir erat in principio	Hours of the Virgin	Prime	Psalms
1185	et inc et l entpet qui leslli	Hours of the Virgin	Prime	Psalms
1186	la seculorum amen a	Hours of the Virgin	Prime	Psalms
1187	aue maria gratia plena	Hours of the Virgin	Prime	Psalms
1188	dominus tecum benedicta	Hours of the Virgin	Prime	Psalms
1189	tu in mulieribus	Hours of the Virgin	Prime	Psalms
1190	es est uirgo sancta	Hours of the Virgin	Prime	Short lesson
1191	atque gloriosa quia doni	Hours of the Virgin	Prime	Short lesson
1192	nus ouvium dilexit ea	Hours of the Virgin	Prime	Short lesson
1193	deo gratias r diffusa	Hours of the Virgin	Prime	Short lesson
1194	est gratia in labiis tuis u pro	Hours of the Virgin	Prime	Short lesson
1195	propterea benedixit te deus in eter	Hours of the Virgin	Prime	Short lesson
1196	num in labiis tuis gloria	Hours of the Virgin	Prime	Short lesson
1197	patri et filio et spiritui sancto	Hours of the Virgin	Prime	Short lesson
1198	diffusa est gratia in labus	Hours of the Virgin	Prime	Short lesson
1199	tuis vi psalmusacie tua et pulcri	Hours of the Virgin	Prime	Short lesson
1200	tudine tua r intende prospe	Hours of the Virgin	Prime	Short lesson
1201	re procede et regna domine exau	Hours of the Virgin	Prime	Preces
1202	orationem meam et cla	Hours of the Virgin	Prime	Preces
1203	mor meus ad te ueniat oremus	Hours of the Virgin	Prime	Orationes
1204	deus qui salutis eter	Hours of the Virgin	Prime	Orationes
1205	ne beate in marie vir	Hours of the Virgin	Prime	Orationes
1206	gnitate fecunda hunia	Hours of the Virgin	Prime	Orationes
1207	no generi prema presti	Hours of the Virgin	Prime	Orationes
1208	tisti tribue quesumus	Hours of the Virgin	Prime	Orationes
1209	ut ipsam pro nobis in	Hours of the Virgin	Prime	Orationes
1210	tercedere sentiamus per	Hours of the Virgin	Prime	Orationes
1211	quam meruimus futo	Hours of the Virgin	Prime	Orationes
1212	rem curte suscipere dum	Hours of the Virgin	Prime	Orationes
1213	nostrarum in seculum expultinti	Hours of the Virgin	Prime	Orationes
1214	lum tuum qui tecum	Hours of the Virgin	Prime	Orationes
1215	vivit et regnat in uni	Hours of the Virgin	Prime	Orationes
1216	tate eiusdem spiritus	Hours of the Virgin	Prime	Orationes
1217	sancti deus ponia	Hours of the Virgin	Prime	Orationes
1218	secula seculorum ame	Hours of the Virgin	Prime	Orationes
1219	domine exaudi oratio	Hours of the Virgin	Prime	Orationes
1220	nem et clamor sene	Hours of the Virgin	Prime	Orationes
1221	dicamus domino deo	Hours of the Virgin	Prime	Orationes
1222	gratias ad terciam qui	Hours of the Virgin	Prime	Orationes
1223	meus in adiu	Hours of the Virgin	Terce	Invocation
1224	torum me	Hours of the Virgin	Terce	Invocation
1225	sum intende	Hours of the Virgin	Terce	Invocation
1226	domine ad	Hours of the Virgin	Terce	Invocation
1227	adiuvandum me testia	Hours of the Virgin	Terce	Invocation
1228	soria patri et filio	Hours of the Virgin	Terce	Invocation
1229	incur erat in princi	Hours of the Virgin	Terce	Invocation
1230	pio et nunc et semper hymis	Hours of the Virgin	Terce	Invocation
1231	eu creator tempus	Hours of the Virgin	Terce	Hymn
1232	mentes tuorum	Hours of the Virgin	Terce	Hymn
1233	visita imple superna	Hours of the Virgin	Terce	Hymn
1234	gratia que tu creasti pectora	Hours of the Virgin	Terce	Hymn
1235	benedicantis autor quod	Hours of the Virgin	Terce	Hymn
1236	nostri quoudain corpis	Hours of the Virgin	Terce	Hymn
1237	sex illibata virgine alia	Hours of the Virgin	Terce	Hymn
1238	ascendo forma sumpseris	Hours of the Virgin	Terce	Hymn
1239	maria mater gratie	Hours of the Virgin	Terce	Hymn
1240	inter me tu nos abho	Hours of the Virgin	Terce	Hymn
1241	iste protege et hora mortis	Hours of the Virgin	Terce	Hymn
1242	suscipe quicum	Hours of the Virgin	Terce	Hymn
1243	quloria tibi domine qui	Hours of the Virgin	Terce	Hymn
1244	natus es delirgineam	Hours of the Virgin	Terce	Hymn
1245	patre et sancto spiritu in	Hours of the Virgin	Terce	Hymn
1246	sempiterna leslla a meum	Hours of the Virgin	Terce	Hymn
1247	antep tota pulcra psalmus dauid	Hours of the Virgin	Terce	Psalms
1248	ad dominum cum	Hours of the Virgin	Terce	Psalms
1249	tribularer clama	Hours of the Virgin	Terce	Psalms
1250	ui et exaudivit me	Hours of the Virgin	Terce	Psalms
1251	domine libera animam	Hours of the Virgin	Terce	Psalms
1252	meam a labiis iniquis	Hours of the Virgin	Terce	Psalms
1253	et a lingua colosa	Hours of the Virgin	Terce	Psalms
1254	videtur tibi aut	Hours of the Virgin	Terce	Psalms
1255	quid apponatur ad sum	Hours of the Virgin	Terce	Psalms
1256	guam dolosam	Hours of the Virgin	Terce	Psalms
1257	sagitte potentis acute	Hours of the Virgin	Terce	Psalms
1258	cum carbonibus desolatoris	Hours of the Virgin	Terce	Psalms
1259	deu michi quia inco	Hours of the Virgin	Terce	Psalms
1260	latus meus prolongatus	Hours of the Virgin	Terce	Psalms
1261	est habitavi anim habita	Hours of the Virgin	Terce	Psalms
1262	tibus cedar multum	Hours of the Virgin	Terce	Psalms
1263	cola fuit anima mea	Hours of the Virgin	Terce	Psalms
1264	suum hiis qui oderunt	Hours of the Virgin	Terce	Psalms
1265	pacem eram pacificus tu	Hours of the Virgin	Terce	Psalms
1266	loquebar illis impugna	Hours of the Virgin	Terce	Psalms
1267	bant me gratis ratus	Hours of the Virgin	Terce	Psalms
1268	gloria patri et filio et	Hours of the Virgin	Terce	Psalms
1269	euauit oculos meos	Hours of the Virgin	Terce	Psalms
1270	in montes unde venient	Hours of the Virgin	Terce	Psalms
1271	auxilium michi	Hours of the Virgin	Terce	Psalms
1272	unxilium meum a	Hours of the Virgin	Terce	Psalms
1273	domino qui fecit celui et terra	Hours of the Virgin	Terce	Psalms
1274	con dec in commotio	Hours of the Virgin	Terce	Psalms
1275	nem pedem tuum neque	Hours of the Virgin	Terce	Psalms
1276	orienter qui cultorte	Hours of the Virgin	Terce	Psalms
1277	ce non dormitabit	Hours of the Virgin	Terce	Psalms
1278	neque dormient qui custodit illis	Hours of the Virgin	Terce	Psalms
1279	dominus custodit te	Hours of the Virgin	Terce	Psalms
1280	dominus protectione tua	Hours of the Virgin	Terce	Psalms
1281	super manum dextera tua	Hours of the Virgin	Terce	Psalms
1282	her diem sol non uret	Hours of the Virgin	Terce	Psalms
1283	te neque luna per noctem	Hours of the Virgin	Terce	Psalms
1284	dominus custodit te ab	Hours of the Virgin	Terce	Psalms
1285	omni malo custodiat am	Hours of the Virgin	Terce	Psalms
1286	mam tuam dominus	Hours of the Virgin	Terce	Psalms
1287	dominus custodiatur in	Hours of the Virgin	Terce	Psalms
1288	troitum tuum et exitum	Hours of the Virgin	Terce	Psalms
1289	tuum exc nunco et usque	Hours of the Virgin	Terce	Psalms
1290	in seculum	Hours of the Virgin	Terce	Psalms
1291	loria patri et filio et	Hours of the Virgin	Terce	Psalms
1292	sicut erat in principi	Hours of the Virgin	Terce	Psalms
1293	etatus sum in huius	Hours of the Virgin	Terce	Psalms
1294	que dicta sunt nec	Hours of the Virgin	Terce	Psalms
1295	in domino domini ibimus	Hours of the Virgin	Terce	Psalms
1296	tantes erant pedes	Hours of the Virgin	Terce	Psalms
1297	nostri in atriis tuis israham	Hours of the Virgin	Terce	Psalms
1298	fin que edificatur	Hours of the Virgin	Terce	Psalms
1299	ut civitas eius participa	Hours of the Virgin	Terce	Psalms
1300	cio eius in id ipsum	Hours of the Virgin	Terce	Psalms
1301	illuc enim ascenderunt	Hours of the Virgin	Terce	Psalms
1302	tribus tribus domini testimon	Hours of the Virgin	Terce	Psalms
1303	muni israhel ad confitendum	Hours of the Virgin	Terce	Psalms
1304	nouvre tou	Hours of the Virgin	Terce	Psalms
1305	quia illic sederunt sedes	Hours of the Virgin	Terce	Psalms
1306	in iudicio sedes super dominum domus	Hours of the Virgin	Terce	Psalms
1307	rogate que ad pacem	Hours of the Virgin	Terce	Psalms
1308	sunt iudicium et abundans	Hours of the Virgin	Terce	Psalms
1309	cia diligentibus te	Hours of the Virgin	Terce	Psalms
1310	fiat pax in uirtute tua	Hours of the Virgin	Terce	Psalms
1311	et abundantia in turribus tuis	Hours of the Virgin	Terce	Psalms
1312	propter fratres meos et	Hours of the Virgin	Terce	Psalms
1313	proximos meos loquebar	Hours of the Virgin	Terce	Psalms
1314	pacem de te	Hours of the Virgin	Terce	Psalms
1315	propter dominum dominum	Hours of the Virgin	Terce	Psalms
1316	in dei nostri quesuum bona tibi	Hours of the Virgin	Terce	Psalms
1317	gloria patri et filio et	Hours of the Virgin	Terce	Psalms
1318	j ait erat in principio	Hours of the Virgin	Terce	Psalms
1319	et minc il semp et in secula	Hours of the Virgin	Terce	Psalms
1320	seculorum amen antiph	Hours of the Virgin	Terce	Psalms
1321	tota pulchra es anima mea	Hours of the Virgin	Terce	Psalms
1322	macula non est in te cplum	Hours of the Virgin	Terce	Psalms
1323	paradisi porta per	Hours of the Virgin	Terce	Short lesson
1324	hevam cunctis solau	Hours of the Virgin	Terce	Short lesson
1325	isa eius et per beatissima uir	Hours of the Virgin	Terce	Short lesson
1326	guinem mariam iterum	Hours of the Virgin	Terce	Short lesson
1327	patefacta est deo gratias	Hours of the Virgin	Terce	Short lesson
1328	r specie tua et pulcritudi	Hours of the Virgin	Terce	Short lesson
1329	ne tuam intende prospere pro	Hours of the Virgin	Terce	Short lesson
1330	cede et regna et pulcritudiem	Hours of the Virgin	Terce	Short lesson
1331	tua gloria patri et filio et spiriti	Hours of the Virgin	Terce	Short lesson
1332	ritui sancto specie tua et pul	Hours of the Virgin	Terce	Short lesson
1333	critudine tua adiuvabit	Hours of the Virgin	Terce	Short lesson
1334	eam deus uultum suo r deus	Hours of the Virgin	Terce	Short lesson
1335	in medio eius non commo	Hours of the Virgin	Terce	Short lesson
1336	uebitur domine exaudio	Hours of the Virgin	Terce	Preces
1337	orationem meam et clamor	Hours of the Virgin	Terce	Preces
1338	meus ad te ueniat oremus	Hours of the Virgin	Terce	Orationes
1339	porrige nobis domine	Hours of the Virgin	Terce	Orationes
1340	dexteram tuam et	Hours of the Virgin	Terce	Orationes
1341	per intercessionem beate	Hours of the Virgin	Terce	Orationes
1342	et gloriose semperque vir	Hours of the Virgin	Terce	Orationes
1343	gnis marie auxilium	Hours of the Virgin	Terce	Orationes
1344	nobis super omnes uirtutis in	Hours of the Virgin	Terce	Orationes
1345	pende per eundem donum	Hours of the Virgin	Terce	Orationes
1346	num nostrum ihesum	Hours of the Virgin	Terce	Orationes
1347	expistum filium tuum	Hours of the Virgin	Terce	Orationes
1348	qui tecum vivit et regnavit	Hours of the Virgin	Terce	Orationes
1349	in unitate spiritibus sanctide	Hours of the Virgin	Terce	Orationes
1350	per omnia seculum seculorum	Hours of the Virgin	Terce	Orationes
1351	amen domine exaudi	Hours of the Virgin	Terce	Orationes
1352	et clamor benedicamus	Hours of the Virgin	Terce	Orationes
1353	domino deo grans a mundi	Hours of the Virgin	Terce	Orationes
1354	meus in adiu	Hours of the Virgin	Sext	Invocation
1355	torum me	Hours of the Virgin	Sext	Invocation
1356	un intende	Hours of the Virgin	Sext	Invocation
1357	commune ad	Hours of the Virgin	Sext	Invocation
1358	adiuvandum me festia	Hours of the Virgin	Sext	Invocation
1359	gloria patriet filio et	Hours of the Virgin	Sext	Invocation
1360	sicut erat in principimus	Hours of the Virgin	Sext	Invocation
1361	eum creator spiritus	Hours of the Virgin	Sext	Hymn
1362	mentes tuorum	Hours of the Virgin	Sext	Hymn
1363	uisita in ipse superna gratia	Hours of the Virgin	Sext	Hymn
1364	que tu creasti pectorantur	Hours of the Virgin	Sext	Hymn
1365	memento salutis auctor	Hours of the Virgin	Sext	Hymn
1366	quod nostri quondam corporis ex	Hours of the Virgin	Sext	Hymn
1367	illibata virgine nascen	Hours of the Virgin	Sext	Hymn
1368	do tormmanu simpleris	Hours of the Virgin	Sext	Hymn
1369	maria inter gratiens	Hours of the Virgin	Sext	Hymn
1370	misericordie tu nos abhoste prote	Hours of the Virgin	Sext	Hymn
1371	ge et hora mortis suscipe	Hours of the Virgin	Sext	Hymn
1372	gloria tibi domine quam	Hours of the Virgin	Sext	Hymn
1373	natus es de virgine autem	Hours of the Virgin	Sext	Hymn
1374	patre et sancto spiritu ui	Hours of the Virgin	Sext	Hymn
1375	sempiterna secula audien	Hours of the Virgin	Sext	Hymn
1376	ad te levavi oculos	Hours of the Virgin	Sext	Hymn
1377	cant in odore primus	Hours of the Virgin	Sext	Hymn
1378	meos qui habitas inc	Hours of the Virgin	Sext	Hymn
1379	meos qui habitant in ceus	Hours of the Virgin	Sext	Hymn
1380	ce sicut au servorum	Hours of the Virgin	Sext	Hymn
1381	in mandez duorum suorum	Hours of the Virgin	Sext	Hymn
1382	scitu ancillie ui	Hours of the Virgin	Sext	Hymn
1383	manos ouelle tota	Hours of the Virgin	Sext	Hymn
1384	oculi nostri adouvi	Hours of the Virgin	Sext	Hymn
1385	deum nostrum douec num	Hours of the Virgin	Sext	Hymn
1386	misereatur nostri	Hours of the Virgin	Sext	Hymn
1387	miserere nostri domine	Hours of the Virgin	Sext	Hymn
1388	miserere nostri qui nul	Hours of the Virgin	Sext	Hymn
1389	tum repleti sumus despectione	Hours of the Virgin	Sext	Hymn
1390	quia multum repleta	Hours of the Virgin	Sext	Hymn
1391	est anima nostra oblprobri	Hours of the Virgin	Sext	Hymn
1392	im abundantibus et de	Hours of the Virgin	Sext	Hymn
1393	spectio superbis	Hours of the Virgin	Sext	Hymn
1394	gloria patri et filio et spiritum	Hours of the Virgin	Sext	Hymn
1395	nisi quia dominus	Hours of the Virgin	Sext	Hymn
1396	erat in nobis dicat	Hours of the Virgin	Sext	Hymn
1397	nunc israel nisi quia domin	Hours of the Virgin	Sext	Hymn
1398	minus erat in nobis	Hours of the Virgin	Sext	Hymn
1399	sum exurgerent homines	Hours of the Virgin	Sext	Hymn
1400	in nos torte iuuos deglutillel nos	Hours of the Virgin	Sext	Hymn
1401	tuum irasceretur furor	Hours of the Virgin	Sext	Hymn
1402	eorum in nos torsitan aque	Hours of the Virgin	Sext	Hymn
1403	absorburediet nos	Hours of the Virgin	Sext	Hymn
1404	porrentem pertransivit	Hours of the Virgin	Sext	Hymn
1405	anima nostra forsitan per	Hours of the Virgin	Sext	Hymn
1406	transtulet anima nostra	Hours of the Virgin	Sext	Hymn
1407	aquam intolerabilem	Hours of the Virgin	Sext	Hymn
1408	benedictus communis	Hours of the Virgin	Sext	Hymn
1409	qui non dedita nos in cap	Hours of the Virgin	Sext	Hymn
1410	tione dentibus eorum	Hours of the Virgin	Sext	Hymn
1411	anima nostram sicut passer	Hours of the Virgin	Sext	Hymn
1412	erepta est de laqueo uenancium	Hours of the Virgin	Sext	Hymn
1413	laqueus contritus	Hours of the Virgin	Sext	Hymn
1414	est et nos liberati sumus	Hours of the Virgin	Sext	Hymn
1415	divitorum nostrum	Hours of the Virgin	Sext	Hymn
1416	in nomine domini qui	Hours of the Virgin	Sext	Hymn
1417	fecit celum et terram	Hours of the Virgin	Sext	Hymn
1418	loria patri et filiorum	Hours of the Virgin	Sext	Hymn
1419	sicut erat in principio	Hours of the Virgin	Sext	Hymn
1420	qui confidunt in	Hours of the Virgin	Sext	Hymn
1421	domino sicut mons	Hours of the Virgin	Sext	Hymn
1422	syon non commouebitur	Hours of the Virgin	Sext	Hymn
1423	in eternum qui habitant in ierusalem	Hours of the Virgin	Sext	Hymn
1424	montes in arcuitu eius	Hours of the Virgin	Sext	Hymn
1425	et dominus in circuitu	Hours of the Virgin	Sext	Hymn
1426	populi sui ex hoc misericord et usque in seculum	Hours of the Virgin	Sext	Hymn
1427	quia non relinquet do	Hours of the Virgin	Sext	Hymn
1428	minus virgam peccatorum	Hours of the Virgin	Sext	Hymn
1429	super sortem iustorum ut	Hours of the Virgin	Sext	Hymn
1430	non extendent iusti ad in	Hours of the Virgin	Sext	Hymn
1431	quitatem manus suas	Hours of the Virgin	Sext	Hymn
1432	benefac domine bonus	Hours of the Virgin	Sext	Hymn
1433	et rectis corde	Hours of the Virgin	Sext	Hymn
1434	declinantes autem in	Hours of the Virgin	Sext	Hymn
1435	obligationes adducet do	Hours of the Virgin	Sext	Hymn
1436	minus cum operantibus	Hours of the Virgin	Sext	Hymn
1437	iniquitatem pax super israhel	Hours of the Virgin	Sext	Hymn
1438	gloria patri et filios spirit si	Hours of the Virgin	Sext	Hymn
1439	sicut crat in principio	Hours of the Virgin	Sext	Hymn
1440	et nunc a seculpi in secula se	Hours of the Virgin	Sext	Hymn
1441	aulorum amen ant ino	Hours of the Virgin	Sext	Hymn
1442	dominore unguentorum tuorum	Hours of the Virgin	Sext	Hymn
1443	currimus adolescentule dilexit	Hours of the Virgin	Sext	Hymn
1444	runt te minis epulum	Hours of the Virgin	Sext	Hymn
1445	laude maria virgo	Hours of the Virgin	Sext	Short lesson
1446	avunctas hereses sola inte	Hours of the Virgin	Sext	Short lesson
1447	remisti in universo mundo	Hours of the Virgin	Sext	Short lesson
1448	deo gratias radiuva	Hours of the Virgin	Sext	Short lesson
1449	bit eam deus uultu suo vere	Hours of the Virgin	Sext	Short lesson
1450	deus in medio eius non com	Hours of the Virgin	Sext	Short lesson
1451	movebitur deus uultu suo	Hours of the Virgin	Sext	Short lesson
1452	gloria patri et filio et spirituitui	Hours of the Virgin	Sext	Short lesson
1453	sancto ver clegit eam deus et pre	Hours of the Virgin	Sext	Short lesson
1454	elegit eam ret habitare eam	Hours of the Virgin	Sext	Short lesson
1455	facit in tabernaculo suo oδo	Hours of the Virgin	Sext	Preces
1456	mune exaudi orationem	Hours of the Virgin	Sext	Preces
1457	meam et clamor meus	Hours of the Virgin	Sext	Preces
1458	ad te ueniat oremus	Hours of the Virgin	Sext	Orationes
1459	beate et gloriose sep	Hours of the Virgin	Sext	Orationes
1460	quia uirginis marie geni	Hours of the Virgin	Sext	Orationes
1461	tricis dei quesumus ut in	Hours of the Virgin	Sext	Orationes
1462	tercessio gloriosa nos pro	Hours of the Virgin	Sext	Orationes
1463	tegat ad uitam perducat	Hours of the Virgin	Sext	Orationes
1464	eternam prouvium	Hours of the Virgin	Sext	Orationes
1465	nostrum rahesum expistu	Hours of the Virgin	Sext	Orationes
1466	filium tuum qui tecum	Hours of the Virgin	Sext	Orationes
1467	vivit et regnat spiritus sancti	Hours of the Virgin	Sext	Orationes
1468	deus pouria secula seculorumtam	Hours of the Virgin	Sext	Orationes
1469	meus in adiu	Hours of the Virgin	None	Invocation
1470	un intende	Hours of the Virgin	None	Invocation
1471	omnique ad	Hours of the Virgin	None	Invocation
1472	adiuvandum me festia	Hours of the Virgin	None	Invocation
1473	alia patri et filio et spirituerisancto	Hours of the Virgin	None	Invocation
1474	illit erat in princippus	Hours of the Virgin	None	Invocation
1475	et nunc et semper et in secul	Hours of the Virgin	None	Invocation
1476	la seculorum amen	Hours of the Virgin	None	Invocation
1477	eni creator spiritus	Hours of the Virgin	None	Hymn
1478	mentes tuorum	Hours of the Virgin	None	Hymn
1479	visita imple supergua gratiam	Hours of the Virgin	None	Hymn
1480	que tu creasti pectora	Hours of the Virgin	None	Hymn
1481	memento salutis au	Hours of the Virgin	None	Hymn
1482	cor quod nostri quondam	Hours of the Virgin	None	Hymn
1483	corporis ex illibata virgine	Hours of the Virgin	None	Hymn
1484	nascendid tormain suppleris	Hours of the Virgin	None	Hymn
1485	naria matergatiem me	Hours of the Virgin	None	Hymn
1486	misericordie tu nos ab hoste prote	Hours of the Virgin	None	Hymn
1487	ge hora mortis suscipe	Hours of the Virgin	None	Hymn
1488	gloria tibi domine qui	Hours of the Virgin	None	Hymn
1489	natus es de virginesum	Hours of the Virgin	None	Hymn
1490	patre et sancto spiritum	Hours of the Virgin	None	Hymn
1491	sempiterna secula auctor	Hours of the Virgin	None	Hymn
1492	ortus conclusus	Hours of the Virgin	None	Psalms
1493	in conuertendo	Hours of the Virgin	None	Psalms
1494	nus captivitatem syon	Hours of the Virgin	None	Psalms
1495	facti sumus sicut consolatili	Hours of the Virgin	None	Psalms
1496	tunc repletum est	Hours of the Virgin	None	Psalms
1497	gaudio os nostrum et l in	Hours of the Virgin	None	Psalms
1498	gua nostra exultatione	Hours of the Virgin	None	Psalms
1499	tunc dicent inter gentes	Hours of the Virgin	None	Psalms
1500	tes nifigurticavit ouens	Hours of the Virgin	None	Psalms
1501	facere cum eis	Hours of the Virgin	None	Psalms
1502	aguntficauit dominus fa	Hours of the Virgin	None	Psalms
1503	ce vobiscum facti sumus	Hours of the Virgin	None	Psalms
1504	convertere domine	Hours of the Virgin	None	Psalms
1505	captivitatem nostram sicut	Hours of the Virgin	None	Psalms
1506	torrens in austro	Hours of the Virgin	None	Psalms
1507	qui seuvant in la	Hours of the Virgin	None	Psalms
1508	crui eius in exultatione metent	Hours of the Virgin	None	Psalms
1509	euntes ibant et flebant	Hours of the Virgin	None	Psalms
1510	mittentes seuvia sua	Hours of the Virgin	None	Psalms
1511	cenientes autem venient	Hours of the Virgin	None	Psalms
1512	av in exultatione portans	Hours of the Virgin	None	Psalms
1513	tes manipulos suos	Hours of the Virgin	None	Psalms
1514	glorific patri et tuo et	Hours of the Virgin	None	Psalms
1515	sicut erat in principimus	Hours of the Virgin	None	Psalms
1516	nisi domus edi	Hours of the Virgin	None	Psalms
1517	ficaverit dominum	Hours of the Virgin	None	Psalms
1518	in uanui laboravevit	Hours of the Virgin	None	Psalms
1519	qui edificant eam	Hours of the Virgin	None	Psalms
1520	illi douvis sustodi	Hours of the Virgin	None	Psalms
1521	erit civitatem frustra ui	Hours of the Virgin	None	Psalms
1522	vigilati qui custodit eam	Hours of the Virgin	None	Psalms
1523	auum est uobis au	Hours of the Virgin	None	Psalms
1524	lucem surgerethsurgite	Hours of the Virgin	None	Psalms
1525	postique sederitis qui inan	Hours of the Virgin	None	Psalms
1526	ducatis panem doloris	Hours of the Virgin	None	Psalms
1527	un dederit dilectis	Hours of the Virgin	None	Psalms
1528	suis sanctampnum arce heredi	Hours of the Virgin	None	Psalms
1529	tas domini filii merces	Hours of the Virgin	None	Psalms
1530	fructus ventris	Hours of the Virgin	None	Psalms
1531	sicut sagitte in ina	Hours of the Virgin	None	Psalms
1532	nu potentis ita filii excillorum	Hours of the Virgin	None	Psalms
1533	beatus uir qui imple	Hours of the Virgin	None	Psalms
1534	uit desidervum suum ex	Hours of the Virgin	None	Psalms
1535	ipsis nou confundetur cum	Hours of the Virgin	None	Psalms
1536	loquetur inimicis suis il porta	Hours of the Virgin	None	Psalms
1537	gloria patri filio tibi	Hours of the Virgin	None	Psalms
1538	sicut erat in principio	Hours of the Virgin	None	Psalms
1539	nationes qui tibi	Hours of the Virgin	None	Psalms
1540	ment domum	Hours of the Virgin	None	Psalms
1541	qui ambulant in viis eius	Hours of the Virgin	None	Psalms
1542	abores manuum tuarum	Hours of the Virgin	None	Psalms
1543	quia manducabis beat	Hours of the Virgin	None	Psalms
1544	eius et bene tibi crit	Hours of the Virgin	None	Psalms
1545	cor tua sicut uitis	Hours of the Virgin	None	Psalms
1546	abundans in lateribus	Hours of the Virgin	None	Psalms
1547	dominus tuelsicut	Hours of the Virgin	None	Psalms
1548	filii tuis novelle olivarum	Hours of the Virgin	None	Psalms
1549	in circuitu mense tue	Hours of the Virgin	None	Psalms
1550	ce sicut benedicetur hoc	Hours of the Virgin	None	Psalms
1551	noll timet dominus	Hours of the Virgin	None	Psalms
1552	benedicat tibi dominus	Hours of the Virgin	None	Psalms
1553	ex syon et uideas bona iux	Hours of the Virgin	None	Psalms
1554	rusalem omnibus diebus inter tue	Hours of the Virgin	None	Psalms
1555	tuncas filios filiorum	Hours of the Virgin	None	Psalms
1556	tuorum pacem super israhel	Hours of the Virgin	None	Psalms
1557	gloria patri et filio et	Hours of the Virgin	None	Psalms
1558	illis esat autem ortus con	Hours of the Virgin	None	Psalms
1559	clusus es sancta dei genitrix	Hours of the Virgin	None	Psalms
1560	ortus conclusus es fons signa	Hours of the Virgin	None	Psalms
1561	tus surge propera amica mea et	Hours of the Virgin	None	Psalms
1562	quem capitulum	Hours of the Virgin	None	Psalms
1563	certe dei genitrix est	Hours of the Virgin	None	Short lesson
1564	nobis uita perdita data que	Hours of the Virgin	None	Short lesson
1565	de celo suscepisti prolem	Hours of the Virgin	None	Short lesson
1566	eius mundo genuisti salia	Hours of the Virgin	None	Short lesson
1567	torem deo gratias rele	Hours of the Virgin	None	Short lesson
1568	git eam deus et preelegit eam	Hours of the Virgin	None	Short lesson
1569	et habitare ea facit in taber	Hours of the Virgin	None	Short lesson
1570	naulo suo et preelegit eam	Hours of the Virgin	None	Short lesson
1571	gloria patri et filio et spium sancto	Hours of the Virgin	None	Short lesson
1572	elegit eam deus et preelegit	Hours of the Virgin	None	Short lesson
1573	cam t speciosa facta est	Hours of the Virgin	None	Short lesson
1574	suauis r in delicis tuis	Hours of the Virgin	None	Short lesson
1575	sancta dei genitrix domini	Hours of the Virgin	None	Preces
1576	exaudi orationem meam et	Hours of the Virgin	None	Preces
1577	clamor meus ad te ueniat	Hours of the Virgin	None	Preces
1578	famulorum oremus	Hours of the Virgin	None	Orationes
1579	tuorum quesumus	Hours of the Virgin	None	Orationes
1580	domine delictis ignosce	Hours of the Virgin	None	Orationes
1581	ut qui tibi placere de	Hours of the Virgin	None	Orationes
1582	actibus nostris nou la	Hours of the Virgin	None	Orationes
1583	legemus genitricis tuus	Hours of the Virgin	None	Orationes
1584	tui dominum nostri iuvum	Hours of the Virgin	None	Orationes
1585	expisti intercessione sal	Hours of the Virgin	None	Orationes
1586	ueremur pevidem dominum	Hours of the Virgin	None	Orationes
1587	nostrum ihelun expistum	Hours of the Virgin	None	Orationes
1588	filium tuum qui tecum	Hours of the Virgin	None	Orationes
1589	vivit et regnat deus per	Hours of the Virgin	None	Orationes
1590	omnia secula seculorum	Hours of the Virgin	None	Orationes
1591	amen domine exau	Hours of the Virgin	None	Orationes
1592	di et clamor benedic	Hours of the Virgin	None	Orationes
1593	camus domino deo gentes	Hours of the Virgin	Vespers	Invocation
1594	eius abespres	Hours of the Virgin	Vespers	Invocation
1595	in adiito	Hours of the Virgin	Vespers	Invocation
