line_number	line	class_level1	class_level2	class_level3
782	torrente in uia bibet propterea exas	Hours of the Virgin	Vespers	Invocation
783	esset rex in accubitu suo nardus mea dedit	Hours of the Virgin	Vespers	Invocation
784	tabit caput loria patri aδ dum	Hours of the Virgin	Vespers	Invocation
785	dorem suavitatis a leva eius sub psalmus dauid	Hours of the Virgin	Vespers	Invocation
786	audite pueri dominum laudate	Hours of the Virgin	Vespers	Invocation
787	nomen domini sit nomen domini	Hours of the Virgin	Vespers	Invocation
788	benedictum ex hoc nunc et usque in seculum	Hours of the Virgin	Vespers	Invocation
789	solis ortu usque ad occasum laudabit	Hours of the Virgin	Vespers	Invocation
790	le nomen domini excelsus super omnes	Hours of the Virgin	Vespers	Invocation
791	gentes dominus et super celos gloria eius	Hours of the Virgin	Vespers	Invocation
792	suis sicut dominus deus noster qui	Hours of the Virgin	Vespers	Invocation
793	in altis habitant et humilia respicit in	Hours of the Virgin	Vespers	Invocation
794	celo et in terra suscitans a terra in	Hours of the Virgin	Vespers	Invocation
795	opem et de stercore erigens pauperem	Hours of the Virgin	Vespers	Invocation
796	collocet eos cum principibus cum	Hours of the Virgin	Vespers	Invocation
797	principibus populi sui qui habitare	Hours of the Virgin	Vespers	Invocation
798	facit sterilem in domino matrem filiorum	Hours of the Virgin	Vespers	Invocation
799	lectantem alia pri a reua eius sub	Hours of the Virgin	Vespers	Invocation
800	capite meo et dextera illius amplexabitur	Hours of the Virgin	Vespers	Invocation
801	me anz ligra sum sed psalmus dauid	Hours of the Virgin	Vespers	Invocation
802	etatus sum in his a nigra sum	Hours of the Virgin	Vespers	Invocation
803	sed formosa filia iherusalem ideo dilexit me	Hours of the Virgin	Vespers	Invocation
804	rex et introduxit me in tabernaculum suum	Hours of the Virgin	Vespers	Invocation
805	an sain hyemps transigetur psalmus dauid	Hours of the Virgin	Vespers	Invocation
806	consi dominus edificaverit a j am hy	Hours of the Virgin	Vespers	Invocation
807	emps transiithymber abiit et recessit surge	Hours of the Virgin	Vespers	Invocation
808	annica mea et vem a speciosa facta psalmus	Hours of the Virgin	Vespers	Invocation
809	lauda iherusalem dominum lauda deu	Hours of the Virgin	Vespers	Invocation
810	tuum syon quoniam confor	Hours of the Virgin	Vespers	Invocation
811	tauit ceras portarum tuarum benedixit	Hours of the Virgin	Vespers	Invocation
812	filiis tuis in te lui posuit mes tu	Hours of the Virgin	Vespers	Invocation
813	os pacem ex adipem frumenti saciat te	Hours of the Virgin	Vespers	Invocation
814	qui emittit eloquium suum terre ve	Hours of the Virgin	Vespers	Invocation
815	lociter currit sermo eius qui doit mue	Hours of the Virgin	Vespers	Invocation
816	sicut lanam nebulam sicut cinerem sper	Hours of the Virgin	Vespers	Invocation
817	git mittit cristallum suum sicut vit	Hours of the Virgin	Vespers	Invocation
818	cellas ante faciem frigoris eius quis	Hours of the Virgin	Vespers	Invocation
819	liquefaciet ea flauit spiritus eius et	Hours of the Virgin	Vespers	Invocation
820	fluent aque qui annunciant verbum	Hours of the Virgin	Vespers	Invocation
821	mittent verbum suum et	Hours of the Virgin	Vespers	Invocation
822	suum israel iusticia et iudicia sua iacob	Hours of the Virgin	Vespers	Invocation
823	non fecit taliter omnia nationi et	Hours of the Virgin	Vespers	Invocation
824	iudicia sua manifestavit eis filia	Hours of the Virgin	Vespers	Invocation
825	patri a speciosa facta es et suauis in	Hours of the Virgin	Vespers	Invocation
826	deliciis tuis sancta dei genitrix capillum	Hours of the Virgin	Vespers	Invocation
827	b initio et ante secula creata	Hours of the Virgin	Vespers	HSL
828	sum et usque ad futurum secul	Hours of the Virgin	Vespers	HSL
829	sum non desinam et in habitatione	Hours of the Virgin	Vespers	HSL
830	sancta soram ipso ministravi deo gens	Hours of the Virgin	Vespers	HSL
831	sue maris stella dei grymmis	Hours of the Virgin	Vespers	HSL
832	mater anima atque semper virgo	Hours of the Virgin	Vespers	HSL
833	felix celi porta immens illud ave	Hours of the Virgin	Vespers	HSL
834	gabrielis ore funda nos in pace	Hours of the Virgin	Vespers	HSL
835	mutans nomen eius toluer unicu	Hours of the Virgin	Vespers	HSL
836	la reis profer lumen cecis mala	Hours of the Virgin	Vespers	HSL
837	nostra pelle bona cuncta poscent	Hours of the Virgin	Vespers	HSL
838	donstra té esse matrem sumat per	Hours of the Virgin	Vespers	HSL
839	te preces qui pro nobis natus tulit	Hours of the Virgin	Vespers	HSL
840	esse tuus virgo singularis inter	Hours of the Virgin	Vespers	HSL
841	omnes mitis nos cuspis solutos miseriam	Hours of the Virgin	Vespers	HSL
842	tes fac et castos vitam presta pu	Hours of the Virgin	Vespers	HSL
843	ram inter para tutum ut videntes n y	Hours of the Virgin	Vespers	HSL
844	semper colletemur sicut laus deosepta	Hours of the Virgin	Vespers	HSL
845	tri summo vpo decus spiritui sancto	Hours of the Virgin	Vespers	HSL
846	trimus honor unus amen v sif	Hours of the Virgin	Vespers	HSL
847	fusa est gracia in labiis tuis r proptur	Hours of the Virgin	Vespers	HSL
848	ea benedivoit te deus in eternum tota	Hours of the Virgin	Vespers	Canticle
849	uit spiritus meus in deo salutari meos	Hours of the Virgin	Vespers	Canticle
850	sue ecce enim ex hoc beatam me dicent	Hours of the Virgin	Vespers	Canticle
851	omnes generationes quia fecit	Hours of the Virgin	Vespers	Canticle
852	michi magna qui potens est et sans	Hours of the Virgin	Vespers	Canticle
853	cum nomen eius et misericordia eius	Hours of the Virgin	Vespers	Canticle
854	a progenie in progenies timentibus	Hours of the Virgin	Vespers	Canticle
855	eum excit potentiam in brachio	Hours of the Virgin	Vespers	Canticle
856	suo dispersit superbos mente cordis	Hours of the Virgin	Vespers	Canticle
857	suis deposuit potentes de sede et ex	Hours of the Virgin	Vespers	Canticle
858	altavit humiles esurientes in	Hours of the Virgin	Vespers	Canticle
859	lignificant aia psalmus dauid mater	Hours of the Virgin	Vespers	Canticle
860	mea dominum et eoulta	Hours of the Virgin	Vespers	Canticle
861	quia respexit humilitatem ancille	Hours of the Virgin	Vespers	Canticle
862	plenit bonis et divites dimisit manes	Hours of the Virgin	Vespers	Canticle
863	suscepit israel puerum suum recorda	Hours of the Virgin	Vespers	Canticle
864	tus misericordie sue sicut locutus est	Hours of the Virgin	Vespers	Canticle
865	ad patres nostros abraham et semini eius	Hours of the Virgin	Vespers	Canticle
866	in secula loria patri sicut erat	Hours of the Virgin	Vespers	Canticle
867	ann beata mater et minuyta virgo glori	Hours of the Virgin	Vespers	Canticle
868	ossa regna mundi intercede pro nobis ad	Hours of the Virgin	Vespers	Canticle
869	dominum rpriel spirituel raziel domine exaudi	Hours of the Virgin	Vespers	Preces
870	orationem meam et clamor oremus oratio	Hours of the Virgin	Vespers	Orationes
871	concede nos famulos tuos que	Hours of the Virgin	Vespers	Orationes
872	sumus domine deus perpetua	Hours of the Virgin	Vespers	Orationes
873	mentis et corporis salute gaudere et	Hours of the Virgin	Vespers	Orationes
874	gloriosa beate marie semper virginis	Hours of the Virgin	Vespers	Orationes
875	intercessione a presenti liberari tristi	Hours of the Virgin	Vespers	Orationes
876	cia et eterna perfrui leticia per eum	Hours of the Virgin	Vespers	Orationes
877	demus rium dominum nostrum amen et scis	Hours of the Virgin	Vespers	Orationes
878	a sancti dei omnes v letamini in	Hours of the Virgin	Vespers	Orationes
879	domino et gloriamini omnes oratio	Hours of the Virgin	Vespers	Orationes
880	rotegens domine populum tuum	Hours of the Virgin	Vespers	Orationes
881	rurem meum intende omnes ad	Hours of the Virgin	Vespers	Orationes
882	adiuvandum me festina lia	Hours of the Virgin	Vespers	Orationes
883	peccatri sicut erat alleluya assa	Hours of the Virgin	Vespers	Orationes
884	an cum jocunditate psalmus	Hours of the Virgin	Vespers	Psalms
885	ex expugnaverunt me a ui	Hours of the Virgin	Vespers	Psalms
886	uertute mea dicat nunc israel	Hours of the Virgin	Vespers	Psalms
887	expe expugnaverunt me adven	Hours of the Virgin	Vespers	Psalms
888	tute mea etenim non potuerunt mem	Hours of the Virgin	Vespers	Psalms
889	supra dorsum meum fabricaverunt	Hours of the Virgin	Vespers	Psalms
890	peccatores prolongauerunt misericordqui	Hours of the Virgin	Vespers	Psalms
891	tatem suam commis iuustus	Hours of the Virgin	Vespers	Psalms
892	concidet cervices peccatorum consum	Hours of the Virgin	Vespers	Psalms
893	dantur et convertantur retrorsum	Hours of the Virgin	Vespers	Psalms
894	omnes qui oderunt syon cant si	Hours of the Virgin	Vespers	Psalms
895	cut fenum tectorum quod priusquoniam	Hours of the Virgin	Vespers	Psalms
896	evellatur excuravit quo non misericors	Hours of the Virgin	Vespers	Psalms
897	converte nos deus isa	Hours of the Virgin	Compline	Invocation
898	lutaris noster et a	Hours of the Virgin	Compline	Invocation
899	uerte iram tuam a no	Hours of the Virgin	Compline	Invocation
900	bis meus in adiito	Hours of the Virgin	Compline	Invocation
901	pleuit manum suam qui metet et simul	Hours of the Virgin	Compline	Invocation
902	suum qui manipulos colligent et no	Hours of the Virgin	Compline	Invocation
903	dixerunt qui preteribant benedictio	Hours of the Virgin	Compline	Invocation
904	domini super vos benediximus vobis	Hours of the Virgin	Compline	Invocation
905	in nomine domini gloria patri	Hours of the Virgin	Compline	Invocation
906	profundis clamavit ad te psalmus	Hours of the Virgin	Compline	Invocation
907	domine domine exaudi vocem	Hours of the Virgin	Compline	Invocation
908	meam jant aures tue intendentes	Hours of the Virgin	Compline	Invocation
909	in vocem deprecationis mee miseriam	Hours of the Virgin	Compline	Invocation
910	quitates observaveris domine domine	Hours of the Virgin	Compline	Invocation
911	quis sustinebit quia apud te pro	Hours of the Virgin	Compline	Invocation
912	pitiatio est et propter legem tuam sub	Hours of the Virgin	Compline	Invocation
913	timui te domine tustimuit anima	Hours of the Virgin	Compline	Invocation
914	mea in verbo eius sperauit anima mea	Hours of the Virgin	Compline	Invocation
915	in domino custodia matutina usque	Hours of the Virgin	Compline	Invocation
916	ad noctem speret israel in domino	Hours of the Virgin	Compline	Invocation
917	quia apud dominum misericordia	Hours of the Virgin	Compline	Invocation
918	et copiosa apud eum redemptio	Hours of the Virgin	Compline	Invocation
919	ipse redimet israel ex omnibus iniqui	Hours of the Virgin	Compline	Invocation
920	tatibus eius loria patri et filio	Hours of the Virgin	Compline	Invocation
921	mirabilibus super me non hu	Hours of the Virgin	Compline	Invocation
922	militer senciebam sed exaltau animam	Hours of the Virgin	Compline	Invocation
923	meam ſicut ablactatus est super	Hours of the Virgin	Compline	Invocation
924	matre sua ita retributio in anima mea	Hours of the Virgin	Compline	Invocation
925	et usque in seculum soria patris	Hours of the Virgin	Compline	Invocation
926	an cum jucunditate memoriam beate	Hours of the Virgin	Compline	Invocation
927	marie celebremus ut ipsa pro nobis inter	Hours of the Virgin	Compline	Invocation
928	cedat ad dominum in yrum capitulum	Hours of the Virgin	Compline	Invocation
929	sapitte spei deo gracias psalmus	Hours of the Virgin	Compline	Invocation
930	emento salutis auctor caria mir	Hours of the Virgin	Compline	Invocation
931	gracie loria tibi domine v era	Hours of the Virgin	Compline	Invocation
932	pro nobis sancta dei gementro di	Hours of the Virgin	Compline	Invocation
933	igni efficiamur promissionibus propristi	Hours of the Virgin	Compline	Invocation
934	a sub tuum ysidium psalmus dauid	Hours of the Virgin	Compline	Invocation
935	commé non est exaltatum cor	Hours of the Virgin	Compline	Invocation
936	meum neque elati sunt oculi mei	Hours of the Virgin	Compline	Invocation
937	cumque ambulabam in ingens neque in	Hours of the Virgin	Compline	Invocation
938	peret israel in domino ex hoc munc	Hours of the Virgin	Compline	Invocation
939	hoc mater pulchié dilectionis	Hours of the Virgin	Compline	HSL
940	et timoris et magnitudinis et	Hours of the Virgin	Compline	HSL
941	unc dimittis servium tuum	Hours of the Virgin	Compline	Canticle
942	domine secundum verbum	Hours of the Virgin	Compline	Canticle
943	tuum in pace la viderunt oculi	Hours of the Virgin	Compline	Canticle
944	mei salutare tuum quod parasti	Hours of the Virgin	Compline	Canticle
945	ante faciem omnium populorum	Hours of the Virgin	Compline	Canticle
946	lumen ad revelationem gencium	Hours of the Virgin	Compline	Canticle
947	et gloriam plebis tue israel alia	Hours of the Virgin	Compline	Canticle
948	patri ſicut erat et a sub tuum	Hours of the Virgin	Compline	Canticle
949	presiduum confugimus sancta dei genitrix	Hours of the Virgin	Compline	Canticle
950	nostras deprecationes ne despicias in ne	Hours of the Virgin	Compline	Canticle
951	cessitatibus sed a periculis cunctis libera	Hours of the Virgin	Compline	Canticle
952	nos semper virgo benedicta royriel tempel	Hours of the Virgin	Compline	Preces
953	ryrielyson domine exaudi orationem me	Hours of the Virgin	Compline	Preces
954	proclam et clamor meus ad te ueniat oremus	Hours of the Virgin	Compline	Orationes
955	eate et gloriose semper oro	Hours of the Virgin	Compline	Orationes
956	que virgins marie quesumus	Hours of the Virgin	Compline	Orationes
957	domine ut intercessio gloriosa nos	Hours of the Virgin	Compline	Orationes
958	protegant et ad uitam perducant eter	Hours of the Virgin	Compline	Orationes
959	nam per viventium dominum nostrum amen	Hours of the Virgin	Compline	Orationes
960	an sancti dei omnes vi	Hours of the Virgin	Compline	Orationes
961	re mei domine quoniam infirmus su	Hours of the Virgin	Compline	Orationes
962	sana me domine quoniam conturbata	Hours of the Virgin	Compline	Orationes
963	ossa mea et anima mea turbata est	Hours of the Virgin	Compline	Orationes
964	valde sed tu domine usquequo omier	Hours of the Virgin	Compline	Orationes
965	terre domine et eripe animam meam sal	Hours of the Virgin	Compline	Orationes
966	uum me fac propter misericordiam tuam	Hours of the Virgin	Compline	Orationes
967	quoniam non est in morte qui memor	Hours of the Virgin	Compline	Orationes
968	sit tui in inferno autem quis confitem	Hours of the Virgin	Compline	Orationes
969	bitur tibi laboraui in gemitu meo	Hours of the Virgin	Compline	Orationes
970	lavabo per singulas noctes lectum meum	Hours of the Virgin	Compline	Orationes
971	lacrimis meis stratum meum rigabo	Hours of the Virgin	Compline	Orationes
972	turbatus est a furore oculus meus in	Hours of the Virgin	Compline	Orationes
973	veterauit inter inimicos meos iisce	Hours of the Virgin	Compline	Orationes
974	dité a me omnes qui operamini misericordqui	Hours of the Virgin	Compline	Orationes
975	tatem quoniam exaudivit dominus	Hours of the Virgin	Compline	Orationes
976	vocem fletus mei exaudivit dominus de	Hours of the Virgin	Compline	Orationes
977	an ne reminiscaris psalmus	Penitential Psalms and Litany	Penitential Psalms	no_level3
978	dimine ne in furore tuo	Penitential Psalms and Litany	Penitential Psalms	no_level3
979	arguas me neque in ira	Penitential Psalms and Litany	Penitential Psalms	no_level3
980	tua corripias me dies	Penitential Psalms and Litany	Penitential Psalms	no_level3
981	precationem meam dommus orationem	Penitential Psalms and Litany	Penitential Psalms	no_level3
982	meam suscepit erubescant et con	Penitential Psalms and Litany	Penitential Psalms	no_level3
983	turbentur vehementer omnes inimici	Penitential Psalms and Litany	Penitential Psalms	no_level3
984	mei convertantur et erubescant valde	Penitential Psalms and Litany	Penitential Psalms	no_level3
985	velociter psalmus dauid	Penitential Psalms and Litany	Penitential Psalms	no_level3
986	sati quorum remisse sunt li	Penitential Psalms and Litany	Penitential Psalms	no_level3
987	iniquitates et quorum tecta sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
988	peccata leatus uir tui non impu	Penitential Psalms and Litany	Penitential Psalms	no_level3
989	tauit dominus peccatum nec est in	Penitential Psalms and Litany	Penitential Psalms	no_level3
990	spiritu eius dolus quoniam tacui	Penitential Psalms and Litany	Penitential Psalms	no_level3
991	meterauerunt ossa mea oum a	Penitential Psalms and Litany	Penitential Psalms	no_level3
992	marem tota die quoniam die ac	Penitential Psalms and Litany	Penitential Psalms	no_level3
993	nocte gravata est super me manus	Penitential Psalms and Litany	Penitential Psalms	no_level3
994	tua conversus sum in erumpna mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
995	dum configitur spinarum felictum	Penitential Psalms and Litany	Penitential Psalms	no_level3
996	meum cognitum tibi sedeci et mustitia	Penitential Psalms and Litany	Penitential Psalms	no_level3
997	meam non abscondi li confite	Penitential Psalms and Litany	Penitential Psalms	no_level3
998	vor aduersum me musticiam mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
999	domino et tu remisisti impietatem	Penitential Psalms and Litany	Penitential Psalms	no_level3
1000	peccati mei ro hac orabit ad te	Penitential Psalms and Litany	Penitential Psalms	no_level3
1001	omnis sanctus in tempore oportuno	Penitential Psalms and Litany	Penitential Psalms	no_level3
1002	erumptamen in diluvo aquarum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1003	multarum ad eum non approxima	Penitential Psalms and Litany	Penitential Psalms	no_level3
1004	bunt qu es refugium meum a tri	Penitential Psalms and Litany	Penitential Psalms	no_level3
1005	bulatione que circumdedit me expulta	Penitential Psalms and Litany	Penitential Psalms	no_level3
1006	tio mea erue me a circundantibus me	Penitential Psalms and Litany	Penitential Psalms	no_level3
1007	intellectum tibi dabo et instruam	Penitential Psalms and Litany	Penitential Psalms	no_level3
1008	te in uia hac qua gradieris firmabo	Penitential Psalms and Litany	Penitential Psalms	no_level3
1009	super te oculos meos ſolite tier si	Penitential Psalms and Litany	Penitential Psalms	no_level3
1010	cut equis et mulus quibus non est in	Penitential Psalms and Litany	Penitential Psalms	no_level3
1011	tellectus an chamo et freno mais	Penitential Psalms and Litany	Penitential Psalms	no_level3
1012	las eorum constringe qui non ap	Penitential Psalms and Litany	Penitential Psalms	no_level3
1013	proximant ad te iulta flagella	Penitential Psalms and Litany	Penitential Psalms	no_level3
1014	peccatoris sperantem autem in domino	Penitential Psalms and Litany	Penitential Psalms	no_level3
1015	misericordia circumdabit letamini in domino	Penitential Psalms and Litany	Penitential Psalms	no_level3
1016	et exultate iusti et gloriami omnes	Penitential Psalms and Litany	Penitential Psalms	no_level3
1017	recti corde psalmus dauid	Penitential Psalms and Litany	Penitential Psalms	no_level3
1018	ripias me quoniam sagitte tue	Penitential Psalms and Litany	Penitential Psalms	no_level3
1019	dimine ne in furore tuo ar	Penitential Psalms and Litany	Penitential Psalms	no_level3
1020	guas me neque in ira tua cor	Penitential Psalms and Litany	Penitential Psalms	no_level3
1021	infire sunt michi et confirmasti super me	Penitential Psalms and Litany	Penitential Psalms	no_level3
1022	manum tuam non est sanitas in sar	Penitential Psalms and Litany	Penitential Psalms	no_level3
1023	ne mea a facie ire tue non est pax ossibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
1024	meis a facie peccatorum meorum in	Penitential Psalms and Litany	Penitential Psalms	no_level3
1025	iniquitates mee supergresse sunt caput	Penitential Psalms and Litany	Penitential Psalms	no_level3
1026	meum et sicut omnis grave gravate sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
1027	super me intraverunt et corrupte sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
1028	cicatrices mee a facie insipiencie mee	Penitential Psalms and Litany	Penitential Psalms	no_level3
1029	miser factus sum et curvatus sum usque	Penitential Psalms and Litany	Penitential Psalms	no_level3
1030	in mem tota die contristatus ingredie	Penitential Psalms and Litany	Penitential Psalms	no_level3
1031	bar quoniam lumbi mei impleti sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
1032	illusionibus et non sanitas in carne mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
1033	afflictus suum et humiliatus sum mine	Penitential Psalms and Litany	Penitential Psalms	no_level3
1034	fugiebam a gemitu cordis mei domine	Penitential Psalms and Litany	Penitential Psalms	no_level3
1035	ante te omne desiderium meum et gemitus	Penitential Psalms and Litany	Penitential Psalms	no_level3
1036	meus ad te non est absconditus	Penitential Psalms and Litany	Penitential Psalms	no_level3
1037	meum conturbatum est in me dereliquit	Penitential Psalms and Litany	Penitential Psalms	no_level3
1038	me virtus meam et lumen oculorum meorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1039	et ipsorum non est mecum unici mei et	Penitential Psalms and Litany	Penitential Psalms	no_level3
1040	proximi mei aduersum me appropinqui	Penitential Psalms and Litany	Penitential Psalms	no_level3
1041	uerunt et steterunt et qui iuxta me	Penitential Psalms and Litany	Penitential Psalms	no_level3
1042	erant de longe steterunt et unum faciebant	Penitential Psalms and Litany	Penitential Psalms	no_level3
1043	qui querebant aam meam et qui	Penitential Psalms and Litany	Penitential Psalms	no_level3
1044	inquirebant mala michi locuti sunt ba	Penitential Psalms and Litany	Penitential Psalms	no_level3
1045	mitates et dolos tota die meditabantur	Penitential Psalms and Litany	Penitential Psalms	no_level3
1046	ego autem tanquam surdus non audie	Penitential Psalms and Litany	Penitential Psalms	no_level3
1047	bam et sicut multus non aperiens omnes	Penitential Psalms and Litany	Penitential Psalms	no_level3
1048	suum et factus sum sicut homo non	Penitential Psalms and Litany	Penitential Psalms	no_level3
1049	audiens et non habens in ore suo redar	Penitential Psalms and Litany	Penitential Psalms	no_level3
1050	gutiones quoniam in te domine spe	Penitential Psalms and Litany	Penitential Psalms	no_level3
1051	rauit tu exaudies me domine deus meus	Penitential Psalms and Litany	Penitential Psalms	no_level3
1052	quia de troi nequando supergaudeant	Penitential Psalms and Litany	Penitential Psalms	no_level3
1053	michi inimici mei et dum commoventur	Penitential Psalms and Litany	Penitential Psalms	no_level3
1054	pedes mei super me magna locuti sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
1055	quoniam ego in flagella paratus sum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1056	et dolor meus in conspectu meo semper	Penitential Psalms and Litany	Penitential Psalms	no_level3
1057	quoniam iniquitatem meam anni	Penitential Psalms and Litany	Penitential Psalms	no_level3
1058	aabo et cogitabo pro peccato meo in	Penitential Psalms and Litany	Penitential Psalms	no_level3
1059	inimici autem mei uvint et confirmati	Penitential Psalms and Litany	Penitential Psalms	no_level3
1060	sunt super me et multiplicati sunt qui	Penitential Psalms and Litany	Penitential Psalms	no_level3
1061	oderunt me inique qui retribuunt ma	Penitential Psalms and Litany	Penitential Psalms	no_level3
1062	la pro boins detrahebant michi quoniam se	Penitential Psalms and Litany	Penitential Psalms	no_level3
1063	quebar bonitatem suam non derelinquas me	Penitential Psalms and Litany	Penitential Psalms	no_level3
1064	domine deus meus ne discesseris a me	Penitential Psalms and Litany	Penitential Psalms	no_level3
1065	intende in adiutorium meum domine	Penitential Psalms and Litany	Penitential Psalms	no_level3
1066	deus salutis mee psalmus dauid	Penitential Psalms and Litany	Penitential Psalms	no_level3
1067	miserere mei deus secundum mag	Penitential Psalms and Litany	Penitential Psalms	no_level3
1068	nam manum tuam secundum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1069	multitudinem miserationum tuarum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1070	dele iniquitatem meam implius	Penitential Psalms and Litany	Penitential Psalms	no_level3
1071	lava me ab iniquitate meam et a pector	Penitential Psalms and Litany	Penitential Psalms	no_level3
1072	meo mundus me quoniam iniqui	Penitential Psalms and Litany	Penitential Psalms	no_level3
1073	tatem meam ego cognosco et peccatum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1074	meum contra me est semper mibi	Penitential Psalms and Litany	Penitential Psalms	no_level3
1075	soli peccaui et incolum coram te feci ut	Penitential Psalms and Litany	Penitential Psalms	no_level3
1076	iustificeris in sermonibus tuis et uni	Penitential Psalms and Litany	Penitential Psalms	no_level3
1077	suas cum iudicaris ce enim inique	Penitential Psalms and Litany	Penitential Psalms	no_level3
1078	tatibus conceptus sum et in peccatis	Penitential Psalms and Litany	Penitential Psalms	no_level3
1079	concepit me mater mea ce enim	Penitential Psalms and Litany	Penitential Psalms	no_level3
1080	veritatem dilexisti in certas et occulta	Penitential Psalms and Litany	Penitential Psalms	no_level3
1081	sapiencie tue manifestasti michil	Penitential Psalms and Litany	Penitential Psalms	no_level3
1082	perges me domine hyssopo et mundabor	Penitential Psalms and Litany	Penitential Psalms	no_level3
1083	lavabis me et super muvem dealbabor	Penitential Psalms and Litany	Penitential Psalms	no_level3
1084	auditui meo dabis gaudium et leti	Penitential Psalms and Litany	Penitential Psalms	no_level3
1085	aam et exultabunt ossa humiliata	Penitential Psalms and Litany	Penitential Psalms	no_level3
1086	auertas faciem tuam a peccatis meis	Penitential Psalms and Litany	Penitential Psalms	no_level3
1087	et omnes iniquitates meas dele lor	Penitential Psalms and Litany	Penitential Psalms	no_level3
1088	mundum crea in me deus et spiritum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1089	rectum monia in visceribus meis	Penitential Psalms and Litany	Penitential Psalms	no_level3
1090	de proicias me a facie tua et spiritum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1091	sanctum tuum ne auferas a me	Penitential Psalms and Litany	Penitential Psalms	no_level3
1092	redde michi leticiam salutaris tui	Penitential Psalms and Litany	Penitential Psalms	no_level3
1093	spiritu principali confirma me ecce	Penitential Psalms and Litany	Penitential Psalms	no_level3
1094	vivificaverunt omnes terminaverunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
1095	deus deus salutis mee et exultabit in	Penitential Psalms and Litany	Penitential Psalms	no_level3
1096	gua mea iustitiam tuam omnem	Penitential Psalms and Litany	Penitential Psalms	no_level3
1097	labia mea aperies et omnes meum annu	Penitential Psalms and Litany	Penitential Psalms	no_level3
1098	aabit laudem tuam uoniam si vox	Penitential Psalms and Litany	Penitential Psalms	no_level3
1099	luisses sacrificium dedissem utique holo	Penitential Psalms and Litany	Penitential Psalms	no_level3
1100	saustis non delectaberis sacrificium deo	Penitential Psalms and Litany	Penitential Psalms	no_level3
1101	spiritus contribulatus cor contrictum et	Penitential Psalms and Litany	Penitential Psalms	no_level3
1102	humiliatum deus non despicies em	Penitential Psalms and Litany	Penitential Psalms	no_level3
1103	gene fac domine in bona voluntate tua scy	Penitential Psalms and Litany	Penitential Psalms	no_level3
1104	on ut edificentur muri iherusalem inc	Penitential Psalms and Litany	Penitential Psalms	no_level3
1105	acceptabis sacrificium iusticie oblationes	Penitential Psalms and Litany	Penitential Psalms	no_level3
1106	et holocausta tunc imponent superaltare	Penitential Psalms and Litany	Penitential Psalms	no_level3
1107	tuum vitulos psalmus dauid	Penitential Psalms and Litany	Penitential Psalms	no_level3
1108	domine exaudi orationem meam	Penitential Psalms and Litany	Penitential Psalms	no_level3
1109	et clamor meus ad te ueniat	Penitential Psalms and Litany	Penitential Psalms	no_level3
1110	non auertas faciem tuam a me in qua	Penitential Psalms and Litany	Penitential Psalms	no_level3
1111	cumque die tribulor inclina ad me aurem	Penitential Psalms and Litany	Penitential Psalms	no_level3
1112	tuam in quacun que die inuocauero te	Penitential Psalms and Litany	Penitential Psalms	no_level3
1113	velociter exaudi me quia defecerunt sicut	Penitential Psalms and Litany	Penitential Psalms	no_level3
1114	sicut fumus dies mei et ossa mea sicut cre	Penitential Psalms and Litany	Penitential Psalms	no_level3
1115	num aruerunt percussus sum ut fe	Penitential Psalms and Litany	Penitential Psalms	no_level3
1116	num et aruit cor meum quia oblitus sum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1117	comedere panem meum	Penitential Psalms and Litany	Penitential Psalms	no_level3
1118	mei adhesit os meum carni mee simoni	Penitential Psalms and Litany	Penitential Psalms	no_level3
1119	lis factus sum pellicano solitudinis et	Penitential Psalms and Litany	Penitential Psalms	no_level3
1120	uoce gemit	Penitential Psalms and Litany	Penitential Psalms	no_level3
1121	factus sum sicut nicticorax in domicilio	Penitential Psalms and Litany	Penitential Psalms	no_level3
1122	vigilaui et factus sum sicut passer sol	Penitential Psalms and Litany	Penitential Psalms	no_level3
1123	litarius in tecto tota die exprobra	Penitential Psalms and Litany	Penitential Psalms	no_level3
1124	bant michi inimici mei et qui lauda	Penitential Psalms and Litany	Penitential Psalms	no_level3
1125	babant me aduersum me iurabant	Penitential Psalms and Litany	Penitential Psalms	no_level3
1126	quia cinerem tanquam panem man	Penitential Psalms and Litany	Penitential Psalms	no_level3
1127	ducabam et potum meum cum fletu	Penitential Psalms and Litany	Penitential Psalms	no_level3
