line_number	line	class_level1	class_level2	class_level3
430	te nobis adventable lalum	Hours of the Virgin	Matins	Psalms
431	tenui tu autem domine ille	Hours of the Virgin	Matins	Psalms
432	re nostri deogratias r	Hours of the Virgin	Matins	Psalms
433	elux namque es sacra vir	Hours of the Virgin	Matins	Psalms
434	maria et omnia laude di	Hours of the Virgin	Matins	Psalms
435	dignissima quia ex te ortus	Hours of the Virgin	Matins	Psalms
436	est sol iusticie christus deus	Hours of the Virgin	Matins	Psalms
437	nosterabitur pra pro populo	Hours of the Virgin	Matins	Psalms
438	interveni prociero intercede	Hours of the Virgin	Matins	Psalms
439	psalmus devoto temuneo sexu	Hours of the Virgin	Matins	Psalms
440	tiant omnes tuum levamen	Hours of the Virgin	Matins	Psalms
441	quicumque celebrant tuam	Hours of the Virgin	Matins	Psalms
442	commemoratione auia ex	Hours of the Virgin	Matins	Psalms
443	te ortus et gloria patrum et	Hours of the Virgin	Matins	Psalms
444	filio et spiritu sancto chri	Hours of the Virgin	Matins	Psalms
445	sanctus deus noster psalmus	Hours of the Virgin	Matins	Psalms
446	deum laudam	Hours of the Virgin	Matins	Canticle
447	te dominum confitemur	Hours of the Virgin	Matins	Canticle
448	eternum patrem omnis	Hours of the Virgin	Matins	Canticle
449	terra veneratur	Hours of the Virgin	Matins	Canticle
450	bi omnes angeli tibi	Hours of the Virgin	Matins	Canticle
451	ceur et univerie potestates	Hours of the Virgin	Matins	Canticle
452	tibi cherubin et lera	Hours of the Virgin	Matins	Canticle
453	phini incessabili uoce pro	Hours of the Virgin	Matins	Canticle
454	douvoir ou	Hours of the Virgin	Matins	Canticle
455	benedicite sol et luna	Hours of the Virgin	Matins	Canticle
456	domino benedicite stelle celi	Hours of the Virgin	Matins	Canticle
457	benediciteymber et	Hours of the Virgin	Matins	Canticle
458	ros domino benedicite omnis	Hours of the Virgin	Matins	Canticle
459	spiritus dei domino	Hours of the Virgin	Matins	Canticle
460	benedicite ignis et	Hours of the Virgin	Matins	Canticle
461	eltus domino benedicite	Hours of the Virgin	Matins	Canticle
462	frigiis et estas domino	Hours of the Virgin	Matins	Canticle
463	benedicite rores et patrui	Hours of the Virgin	Matins	Canticle
464	nam domino benedicite gelil et	Hours of the Virgin	Matins	Canticle
465	frigus domino	Hours of the Virgin	Matins	Canticle
466	benedicite glacies et	Hours of the Virgin	Matins	Canticle
467	nives domino bened noctes	Hours of the Virgin	Matins	Canticle
468	et dies domino	Hours of the Virgin	Matins	Canticle
469	benedicite lux et tene	Hours of the Virgin	Matins	Canticle
470	bre domino bened fulgura	Hours of the Virgin	Matins	Canticle
471	et novides domino	Hours of the Virgin	Matins	Canticle
472	benedicat terra dominum	Hours of the Virgin	Matins	Canticle
473	laudet et super exaltet et	Hours of the Virgin	Matins	Canticle
474	in secula	Hours of the Virgin	Matins	Canticle
475	benedicite montes et	Hours of the Virgin	Matins	Canticle
476	tolles domino benedicite unus	Hours of the Virgin	Matins	Canticle
477	versa geruvantiam in	Hours of the Virgin	Matins	Canticle
478	terra domino	Hours of the Virgin	Matins	Canticle
479	benedicite fontes do	Hours of the Virgin	Matins	Canticle
480	nuno benedicinaria et	Hours of the Virgin	Matins	Canticle
481	tunc a ouvorum	Hours of the Virgin	Matins	Canticle
482	benedicite cete et omnia	Hours of the Virgin	Matins	Canticle
483	que moventur in aquis	Hours of the Virgin	Matins	Canticle
484	ono benedicite omnes	Hours of the Virgin	Matins	Canticle
485	volucres celi domino	Hours of the Virgin	Matins	Canticle
486	benedicite omnes be	Hours of the Virgin	Matins	Canticle
487	stie et pectora benedum	Hours of the Virgin	Matins	Canticle
488	filii hominum domino	Hours of the Virgin	Matins	Canticle
489	benedicat israel domini	Hours of the Virgin	Matins	Canticle
490	laudet et super exaltet eum	Hours of the Virgin	Matins	Canticle
491	in secula	Hours of the Virgin	Matins	Canticle
492	benedicite sacerdotes	Hours of the Virgin	Matins	Canticle
493	domini domino benedicite serui	Hours of the Virgin	Matins	Canticle
494	benedicite spiritus et	Hours of the Virgin	Matins	Canticle
495	anime iustorum domino	Hours of the Virgin	Matins	Canticle
496	benedicite sancti et humum	Hours of the Virgin	Matins	Canticle
497	les corde domino	Hours of the Virgin	Matins	Canticle
498	benedicite anania a	Hours of the Virgin	Matins	Canticle
499	maria misael domino laud et	Hours of the Virgin	Matins	Canticle
500	super exaltate eum in leticia	Hours of the Virgin	Matins	Canticle
501	benedicamus patre	Hours of the Virgin	Matins	Canticle
502	et filium cum sancto spiritu	Hours of the Virgin	Matins	Canticle
503	laudemus et superexalte	Hours of the Virgin	Matins	Canticle
504	mus eorum in secula	Hours of the Virgin	Matins	Canticle
505	benedictus es domine	Hours of the Virgin	Matins	Canticle
506	in firmamentocell laud	Hours of the Virgin	Matins	Canticle
507	dabilis et gloriosus et su	Hours of the Virgin	Matins	Canticle
508	per exaltatus in secula	Hours of the Virgin	Matins	Canticle
509	laudate psalmus	Hours of the Virgin	Matins	Canticle
510	dominum de celis	Hours of the Virgin	Matins	Canticle
511	laudate eum in excelsis	Hours of the Virgin	Matins	Canticle
512	deus in nomini tuo	Hours of the Virgin	Matins	Canticle
513	saluum me fac et in	Hours of the Virgin	Matins	Canticle
514	virtute tua iudica me	Hours of the Virgin	Matins	Canticle
515	eius exaudi orationem	Hours of the Virgin	Matins	Canticle
516	meam auribus percipes	Hours of the Virgin	Matins	Canticle
517	ba oris mei	Hours of the Virgin	Matins	Canticle
518	quoniam alieni insurrexerunt	Hours of the Virgin	Matins	Canticle
519	adversum me et tortes que lie	Hours of the Virgin	Matins	Canticle
520	runt animam meam et non	Hours of the Virgin	Matins	Canticle
521	proposuerunt deum ante	Hours of the Virgin	Matins	Canticle
522	conspectum suum	Hours of the Virgin	Matins	Canticle
523	ce enim deus adiuvant	Hours of the Virgin	Matins	Canticle
524	nie et dominus susceptor est	Hours of the Virgin	Matins	Canticle
525	anime mee averte ma	Hours of the Virgin	Matins	Canticle
526	la inimicis meis et in ueritate	Hours of the Virgin	Matins	Canticle
527	tua disperdet illos	Hours of the Virgin	Matins	Canticle
528	voluntarie satritica	Hours of the Virgin	Matins	Canticle
529	bo tibi et confitebor nomini	Hours of the Virgin	Matins	Canticle
530	tuo domine quoniam bonum est	Hours of the Virgin	Matins	Canticle
531	quoniam ex omnia tri	Hours of the Virgin	Matins	Canticle
532	bulatione eripuisti me	Hours of the Virgin	Matins	Canticle
533	et super inimicos meos deliritus	Hours of the Virgin	Matins	Canticle
534	xit oculus meus	Hours of the Virgin	Matins	Canticle
535	loria patribus psalmus	Hours of the Virgin	Matins	Canticle
536	laudate dominum omnes	Hours of the Virgin	Matins	Canticle
537	gentes laudate	Hours of the Virgin	Matins	Canticle
538	eum omnes populi	Hours of the Virgin	Matins	Canticle
539	monia confirmata	Hours of the Virgin	Matins	Canticle
540	eit ilper nos misericordia	Hours of the Virgin	Matins	Canticle
541	eius et veritas domini manent	Hours of the Virgin	Matins	Canticle
542	cula non est in te caphum	Hours of the Virgin	Matins	Canticle
543	paradisi porta per	Hours of the Virgin	Matins	Short lesson
544	hevam cunctis	Hours of the Virgin	Matins	Short lesson
545	clausa est et per maria	Hours of the Virgin	Matins	Short lesson
546	virgine iterum patetas	Hours of the Virgin	Matins	Short lesson
547	ta est deo gras r spe	Hours of the Virgin	Matins	Short lesson
548	cie tua et pulcritudine tua	Hours of the Virgin	Matins	Short lesson
549	intende prospere procede	Hours of the Virgin	Matins	Short lesson
550	et regna et pulcritudiet	Hours of the Virgin	Matins	Short lesson
551	gloria pris et filio et spiritus	Hours of the Virgin	Matins	Short lesson
552	specie tua et pulcritudo	Hours of the Virgin	Matins	Short lesson
553	adiuvabit eam deus vultu	Hours of the Virgin	Matins	Short lesson
554	suo horum deus in medio eius	Hours of the Virgin	Matins	Short lesson
555	non commouebitur tu	Hours of the Virgin	Matins	Preces
556	exaudi et clamor re	Hours of the Virgin	Matins	Orationes
557	corrige nobis	Hours of the Virgin	Matins	Orationes
558	deus dexteram	Hours of the Virgin	Matins	Orationes
559	tuam et per intercellicens	Hours of the Virgin	Matins	Orationes
560	beate et gloriose semper	Hours of the Virgin	Matins	Orationes
561	que virginis de genitis	Hours of the Virgin	Matins	Orationes
562	sis marie auxilium et non	Hours of the Virgin	Matins	Orationes
563	bis superne virtutis	Hours of the Virgin	Matins	Orationes
564	impende peunde ritum	Hours of the Virgin	Matins	Orationes
565	domino a senedicamus	Hours of the Virgin	Matins	Orationes
566	domino deo gentes fidelium anima	Hours of the Virgin	Matins	Orationes
567	permisericordiam dei sicut facie sexte	Hours of the Virgin	Matins	Orationes
568	eus in ad	Hours of the Virgin	Sext	Invocation
569	meum in	Hours of the Virgin	Sext	Invocation
570	domine ne in	Penitential Psalms and Litany	Penitential Psalms	no_level3
571	furore tudar	Penitential Psalms and Litany	Penitential Psalms	no_level3
572	dignas me neque	Penitential Psalms and Litany	Penitential Psalms	no_level3
573	quoniam placuerunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
574	seruis tuis lapides eius	Penitential Psalms and Litany	Penitential Psalms	no_level3
575	et terre eius miserebunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
576	timebunt gentes	Penitential Psalms and Litany	Penitential Psalms	no_level3
577	nomen tuum domine et omnes	Penitential Psalms and Litany	Penitential Psalms	no_level3
578	reges terre gloriam tuam	Penitential Psalms and Litany	Penitential Psalms	no_level3
579	filia edificauit dominus	Penitential Psalms and Litany	Penitential Psalms	no_level3
580	syon et uidebitur in gloria	Penitential Psalms and Litany	Penitential Psalms	no_level3
581	ria sua	Penitential Psalms and Litany	Penitential Psalms	no_level3
582	espexit in oracionem	Penitential Psalms and Litany	Penitential Psalms	no_level3
583	humilium et non spreuit	Penitential Psalms and Litany	Penitential Psalms	no_level3
584	precem eorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
585	cribantur hec in generatio	Penitential Psalms and Litany	Penitential Psalms	no_level3
586	neratione altera et psalmus	Penitential Psalms and Litany	Penitential Psalms	no_level3
587	populus qui creabitur	Penitential Psalms and Litany	Penitential Psalms	no_level3
588	laudabit dominum	Penitential Psalms and Litany	Penitential Psalms	no_level3
589	quia prospexit de exc	Penitential Psalms and Litany	Penitential Psalms	no_level3
590	celso sancto suo dominus de	Penitential Psalms and Litany	Penitential Psalms	no_level3
591	celo in terram aspexit	Penitential Psalms and Litany	Penitential Psalms	no_level3
592	audiret gemitus	Penitential Psalms and Litany	Penitential Psalms	no_level3
593	conpeditorum ut solueret	Penitential Psalms and Litany	Penitential Psalms	no_level3
594	filios interemptorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
595	annuntient in	Penitential Psalms and Litany	Penitential Psalms	no_level3
596	syon nomen domini et laud	Penitential Psalms and Litany	Penitential Psalms	no_level3
597	dem eius in ierusalem	Penitential Psalms and Litany	Penitential Psalms	no_level3
598	si couveniendo po	Penitential Psalms and Litany	Penitential Psalms	no_level3
599	populos in unum et reges	Penitential Psalms and Litany	Penitential Psalms	no_level3
600	tot lexulant ou	Penitential Psalms and Litany	Penitential Psalms	no_level3
601	expondit ei in uia	Penitential Psalms and Litany	Penitential Psalms	no_level3
602	virtutis sue paucita	Penitential Psalms and Litany	Penitential Psalms	no_level3
603	cel columba qorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
604	ta maircul eorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
605	cale barbuxuram orum	Penitential Psalms and Litany	Penitential Psalms	no_level3
606	sancta tiones eorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
607	clautelipes eorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
608	cel taratas	Penitential Psalms and Litany	Penitential Psalms	no_level3
609	misce pourgiesorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
610	leurs avoir et cre bellorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
611	roypicus esto par	Penitential Psalms and Litany	Penitential Psalms	no_level3
612	b domini malo	Penitential Psalms and Litany	Penitential Psalms	no_level3
613	bella ouis	Penitential Psalms and Litany	Penitential Psalms	no_level3
614	bisidiis diaboli et	Penitential Psalms and Litany	Penitential Psalms	no_level3
615	delibulatione perpetua	Penitential Psalms and Litany	Penitential Psalms	no_level3
616	nostra et omniaio et di	Penitential Psalms and Litany	Penitential Psalms	no_level3
617	mala voluntatem	Penitential Psalms and Litany	Penitential Psalms	no_level3
618	subitanea et ipse	Penitential Psalms and Litany	Penitential Psalms	no_level3
619	laud morte	Penitential Psalms and Litany	Penitential Psalms	no_level3
620	adulterum lacte	Penitential Psalms and Litany	Penitential Psalms	no_level3
621	incarnationis tue	Penitential Psalms and Litany	Penitential Psalms	no_level3
622	et nativitatem	Penitential Psalms and Litany	Penitential Psalms	no_level3
623	er apparitionem	Penitential Psalms and Litany	Penitential Psalms	no_level3
624	ser ieiunium tuum	Penitential Psalms and Litany	Penitential Psalms	no_level3
625	er passionem terre	Penitential Psalms and Litany	Penitential Psalms	no_level3
626	celi et mortem tuam	Penitential Psalms and Litany	Penitential Psalms	no_level3
627	gloriosa resur	Penitential Psalms and Litany	Penitential Psalms	no_level3
628	rectionem tuam in	Penitential Psalms and Litany	Penitential Psalms	no_level3
629	er admirabilem	Penitential Psalms and Litany	Penitential Psalms	no_level3
630	pedem tuum neque dormittet	Penitential Psalms and Litany	Penitential Psalms	no_level3
631	lucristodit te	Penitential Psalms and Litany	Penitential Psalms	no_level3
632	ce non dormitabit	Penitential Psalms and Litany	Penitential Psalms	no_level3
633	neque dormient qui custo	Penitential Psalms and Litany	Penitential Psalms	no_level3
634	sapit israelo	Penitential Psalms and Litany	Penitential Psalms	no_level3
635	dominus custodite	Penitential Psalms and Litany	Penitential Psalms	no_level3
636	dus protectione tua super	Penitential Psalms and Litany	Penitential Psalms	no_level3
637	manu dexteram tuam	Penitential Psalms and Litany	Penitential Psalms	no_level3
638	er diem sol norent	Penitential Psalms and Litany	Penitential Psalms	no_level3
639	te neque luna per noctem	Penitential Psalms and Litany	Penitential Psalms	no_level3
640	suis cultort te ab	Penitential Psalms and Litany	Penitential Psalms	no_level3
641	omni inclocultodiat	Penitential Psalms and Litany	Penitential Psalms	no_level3
642	animalia tua domine	Penitential Psalms and Litany	Penitential Psalms	no_level3
643	custodiat introi	Penitential Psalms and Litany	Penitential Psalms	no_level3
644	tum tuum et exitu tui ex	Penitential Psalms and Litany	Penitential Psalms	no_level3
645	hoc nunc et usque in seculum	Penitential Psalms and Litany	Penitential Psalms	no_level3
646	equiem eterna a	Penitential Psalms and Litany	Penitential Psalms	no_level3
647	dominus custodit te ab omni	Penitential Psalms and Litany	Penitential Psalms	no_level3
648	malo custodiat animam tuam	Penitential Psalms and Litany	Penitential Psalms	no_level3
649	dominus aδ s iniquitates	Penitential Psalms and Litany	Penitential Psalms	no_level3
650	profundis psalmus	Penitential Psalms and Litany	Penitential Psalms	no_level3
651	clamav ad te	Penitential Psalms and Litany	Penitential Psalms	no_level3
652	domine domine exaudi vocem	Penitential Psalms and Litany	Penitential Psalms	no_level3
653	cant aures tue inter	Penitential Psalms and Litany	Penitential Psalms	no_level3
654	dentes in vocem depreta	Penitential Psalms and Litany	Penitential Psalms	no_level3
655	tionis mee	Penitential Psalms and Litany	Penitential Psalms	no_level3
656	iniquitates obser	Penitential Psalms and Litany	Penitential Psalms	no_level3
657	suaveris domine dominicordia	Penitential Psalms and Litany	Penitential Psalms	no_level3
658	aquis sustinebit	Penitential Psalms and Litany	Penitential Psalms	no_level3
659	n a apud te propi	Penitential Psalms and Litany	Penitential Psalms	no_level3
660	solatioest et propter le	Penitential Psalms and Litany	Penitential Psalms	no_level3
661	gem tuam sustinute	Penitential Psalms and Litany	Penitential Psalms	no_level3
662	ultinuit anima mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
663	ni verbo eius speravit	Penitential Psalms and Litany	Penitential Psalms	no_level3
664	anima mea in domino	Penitential Psalms and Litany	Penitential Psalms	no_level3
665	custodia matutia	Penitential Psalms and Litany	Penitential Psalms	no_level3
666	usque adductem speret il	Penitential Psalms and Litany	Penitential Psalms	no_level3
667	replet in bonorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
668	uia apudum meum	Penitential Psalms and Litany	Penitential Psalms	no_level3
669	misericordia et topiosael a	Penitential Psalms and Litany	Penitential Psalms	no_level3
670	pud eum redemptio	Penitential Psalms and Litany	Penitential Psalms	no_level3
671	et ipse redimet	Penitential Psalms and Litany	Penitential Psalms	no_level3
672	ex omnibus iniquitatibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
673	equiem eternam a	Penitential Psalms and Litany	Penitential Psalms	no_level3
674	s iniquitates observa	Penitential Psalms and Litany	Penitential Psalms	no_level3
675	ueris domine domine quis	Penitential Psalms and Litany	Penitential Psalms	no_level3
676	sustinebit a spera psalmus	Penitential Psalms and Litany	Penitential Psalms	no_level3
677	ontitebor tibi domine	Penitential Psalms and Litany	Penitential Psalms	no_level3
678	in toto corde meo	Penitential Psalms and Litany	Penitential Psalms	no_level3
679	libani audisti verba oris meis	Penitential Psalms and Litany	Penitential Psalms	no_level3
680	in conspectu angelorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
681	psallam tibi adorabo ad	Penitential Psalms and Litany	Penitential Psalms	no_level3
682	templum sanctum tuum et	Penitential Psalms and Litany	Penitential Psalms	no_level3
683	titeor nomini tuo	Penitential Psalms and Litany	Penitential Psalms	no_level3
684	super misericordia	Penitential Psalms and Litany	Penitential Psalms	no_level3
685	tuam et ueritate tua quoniam	Penitential Psalms and Litany	Penitential Psalms	no_level3
686	magnificasti super omne	Penitential Psalms and Litany	Penitential Psalms	no_level3
687	infirmus sum sana me	Penitential Psalms and Litany	Penitential Psalms	no_level3
688	domine qui coturbata	Penitential Psalms and Litany	Penitential Psalms	no_level3
689	sunt ossa mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
690	ut auna ned terra	Penitential Psalms and Litany	Penitential Psalms	no_level3
691	tel est gaude leotu blé de	Penitential Psalms and Litany	Penitential Psalms	no_level3
692	ouvertere domine	Penitential Psalms and Litany	Penitential Psalms	no_level3
693	et eripe animam meam sal	Penitential Psalms and Litany	Penitential Psalms	no_level3
694	vini me tac propter mille	Penitential Psalms and Litany	Penitential Psalms	no_level3
695	recordiam tuam	Penitential Psalms and Litany	Penitential Psalms	no_level3
696	quoniam non est in	Penitential Psalms and Litany	Penitential Psalms	no_level3
697	morte qui memor sicut	Penitential Psalms and Litany	Penitential Psalms	no_level3
698	tui in iræterno autem	Penitential Psalms and Litany	Penitential Psalms	no_level3
699	quis confitebitur tibi	Penitential Psalms and Litany	Penitential Psalms	no_level3
700	adorau in gentibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
701	meo lavabo par singulas	Penitential Psalms and Litany	Penitential Psalms	no_level3
702	noctes lectu meum latris	Penitential Psalms and Litany	Penitential Psalms	no_level3
703	meis stratum meum rigabo	Penitential Psalms and Litany	Penitential Psalms	no_level3
704	turbatus est a furore	Penitential Psalms and Litany	Penitential Psalms	no_level3
705	oculus meus inveteravi	Penitential Psalms and Litany	Penitential Psalms	no_level3
706	inter omnis inimicos meos	Penitential Psalms and Litany	Penitential Psalms	no_level3
707	discedite a me omnisque	Penitential Psalms and Litany	Penitential Psalms	no_level3
708	operamini iniquitatem	Penitential Psalms and Litany	Penitential Psalms	no_level3
709	quoniam exaudivit dominus voce	Penitential Psalms and Litany	Penitential Psalms	no_level3
710	fletus mei	Penitential Psalms and Litany	Penitential Psalms	no_level3
711	exaudivit dominus depre	Penitential Psalms and Litany	Penitential Psalms	no_level3
712	cationem meam dominus oratio	Penitential Psalms and Litany	Penitential Psalms	no_level3
713	nem mea suscepit	Penitential Psalms and Litany	Penitential Psalms	no_level3
714	rubescant et cotur	Penitential Psalms and Litany	Penitential Psalms	no_level3
715	bentur vehementer omnes	Penitential Psalms and Litany	Penitential Psalms	no_level3
716	inimici mei convertentur	Penitential Psalms and Litany	Penitential Psalms	no_level3
717	et erubescant valde velocit	Penitential Psalms and Litany	Penitential Psalms	no_level3
718	equiem eternam anti	Penitential Psalms and Litany	Penitential Psalms	no_level3
719	convertere domine et eripe	Penitential Psalms and Litany	Penitential Psalms	no_level3
720	animam meam quoniam non est	Penitential Psalms and Litany	Penitential Psalms	no_level3
721	in morte qui memor sicut	Penitential Psalms and Litany	Penitential Psalms	no_level3
722	tui auvina psalmus	Penitential Psalms and Litany	Penitential Psalms	no_level3
723	usquequo domine	Penitential Psalms and Litany	Penitential Psalms	no_level3
724	obliviscens me	Penitential Psalms and Litany	Penitential Psalms	no_level3
725	in finem usquequod	Penitential Psalms and Litany	Penitential Psalms	no_level3
726	vertis faciem tuam a me	Penitential Psalms and Litany	Penitential Psalms	no_level3
727	mandui ponam co	Penitential Psalms and Litany	Penitential Psalms	no_level3
728	silia in anima mea dolore	Penitential Psalms and Litany	Penitential Psalms	no_level3
729	in corde meo per diem	Penitential Psalms and Litany	Penitential Psalms	no_level3
730	quoquequo exaltabitur	Penitential Psalms and Litany	Penitential Psalms	no_level3
731	unicus meus super me	Penitential Psalms and Litany	Penitential Psalms	no_level3
732	respice et exaudi meo	Penitential Psalms and Litany	Penitential Psalms	no_level3
733	deus meus	Penitential Psalms and Litany	Penitential Psalms	no_level3
734	illuvia oculos meos	Penitential Psalms and Litany	Penitential Psalms	no_level3
735	neucy obdormunam in	Penitential Psalms and Litany	Penitential Psalms	no_level3
736	morte nequadicat	Penitential Psalms and Litany	Penitential Psalms	no_level3
737	nuncus meus prevalui	Penitential Psalms and Litany	Penitential Psalms	no_level3
738	adversus eum	Penitential Psalms and Litany	Penitential Psalms	no_level3
739	qui tribulant me	Penitential Psalms and Litany	Penitential Psalms	no_level3
740	exultabunt suvot tue	Penitential Psalms and Litany	Penitential Psalms	no_level3
741	ro ego autem in mise	Penitential Psalms and Litany	Penitential Psalms	no_level3
742	misericordia tua speravi	Penitential Psalms and Litany	Penitential Psalms	no_level3
743	exultabit cor meum	Penitential Psalms and Litany	Penitential Psalms	no_level3
744	mund qui concl tribut	Penitential Psalms and Litany	Penitential Psalms	no_level3
745	mei multiplicate sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
746	de necessitatibus meis	Penitential Psalms and Litany	Penitential Psalms	no_level3
747	erue me	Penitential Psalms and Litany	Penitential Psalms	no_level3
748	de humilitatem meam et	Penitential Psalms and Litany	Penitential Psalms	no_level3
749	laborem meum et dimitte	Penitential Psalms and Litany	Penitential Psalms	no_level3
750	universa delicta mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
751	respice inimicos meos	Penitential Psalms and Litany	Penitential Psalms	no_level3
752	quoniam multiplicati sunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
753	et odio iniquo oderunt me	Penitential Psalms and Litany	Penitential Psalms	no_level3
754	custodit animam meam	Penitential Psalms and Litany	Penitential Psalms	no_level3
755	et erue me non erubescam	Penitential Psalms and Litany	Penitential Psalms	no_level3
756	quoniam speravi te	Penitential Psalms and Litany	Penitential Psalms	no_level3
757	innocentes et recti ad	Penitential Psalms and Litany	Penitential Psalms	no_level3
758	heserunt michi quia susti	Penitential Psalms and Litany	Penitential Psalms	no_level3
759	nui te	Penitential Psalms and Litany	Penitential Psalms	no_level3
760	ubera deus israel ex	Penitential Psalms and Litany	Penitential Psalms	no_level3
761	omnibus tribulationibus	Penitential Psalms and Litany	Penitential Psalms	no_level3
762	suis cl delicta iuventu	Penitential Psalms and Litany	Penitential Psalms	no_level3
763	tis mee et ignoratias me	Penitential Psalms and Litany	Penitential Psalms	no_level3
764	as ne memineris a quare	Penitential Psalms and Litany	Penitential Psalms	no_level3
765	sis il do iudere psalmus	Penitential Psalms and Litany	Penitential Psalms	no_level3
766	luminatio mea	Penitential Psalms and Litany	Penitential Psalms	no_level3
767	et salus mea que timebo	Penitential Psalms and Litany	Penitential Psalms	no_level3
768	protector vite	Penitential Psalms and Litany	Penitential Psalms	no_level3
769	mee aquotrepidabo	Penitential Psalms and Litany	Penitential Psalms	no_level3
770	sum appropiant super	Penitential Psalms and Litany	Penitential Psalms	no_level3
771	menocentes ut edant	Penitential Psalms and Litany	Penitential Psalms	no_level3
772	sarues meas	Penitential Psalms and Litany	Penitential Psalms	no_level3
773	qui tribulant ne tu	Penitential Psalms and Litany	Penitential Psalms	no_level3
774	inimici mei ipsi nuitirmati	Penitential Psalms and Litany	Penitential Psalms	no_level3
775	sunt et ceciderunt	Penitential Psalms and Litany	Penitential Psalms	no_level3
776	consistat adversum	Penitential Psalms and Litany	Penitential Psalms	no_level3
777	me saltra non timebit	Penitential Psalms and Litany	Penitential Psalms	no_level3
778	cor meum	Penitential Psalms and Litany	Penitential Psalms	no_level3
779	tu exurgat aduersus	Penitential Psalms and Litany	Penitential Psalms	no_level3
780	me prelui niſ hoc ego spe	Penitential Psalms and Litany	Penitential Psalms	no_level3
781	jam perpetu a domino	Penitential Psalms and Litany	Penitential Psalms	no_level3
782	hanc requiram ut in	Penitential Psalms and Litany	Penitential Psalms	no_level3
783	habitem in domino domini	Penitential Psalms and Litany	Penitential Psalms	no_level3
784	omnibus diebus vite	Penitential Psalms and Litany	Penitential Psalms	no_level3
785	videam volunta	Penitential Psalms and Litany	Penitential Psalms	no_level3
786	tem dominum et visitem tem	Penitential Psalms and Litany	Penitential Psalms	no_level3
787	populum eius	Penitential Psalms and Litany	Penitential Psalms	no_level3
788	michi abscondit me in	Penitential Psalms and Litany	Penitential Psalms	no_level3
789	tabernaculol cognouit die	Penitential Psalms and Litany	Penitential Psalms	no_level3
790	malorum protexit me in	Penitential Psalms and Litany	Penitential Psalms	no_level3
791	abscondito tabernaculum	Penitential Psalms and Litany	Penitential Psalms	no_level3
792	li suis	Penitential Psalms and Litany	Penitential Psalms	no_level3
793	si petra exaltavit	Penitential Psalms and Litany	Penitential Psalms	no_level3
794	me et avuc exaltavit asa	Penitential Psalms and Litany	Penitential Psalms	no_level3
795	put meum super inimi	Penitential Psalms and Litany	Penitential Psalms	no_level3
796	tos meos	Penitential Psalms and Litany	Penitential Psalms	no_level3
797	virtuvi et inmolam	Penitential Psalms and Litany	Penitential Psalms	no_level3
798	in tabernaculo eius ho	Penitential Psalms and Litany	Penitential Psalms	no_level3
799	stram uociferationis	Penitential Psalms and Litany	Penitential Psalms	no_level3
800	tantabo et plabimum di	Penitential Psalms and Litany	Penitential Psalms	no_level3
801	clam domino	Penitential Psalms and Litany	Penitential Psalms	no_level3
802	exaudi domine vocem	Penitential Psalms and Litany	Penitential Psalms	no_level3
803	gar civitiorum	Penitential Psalms and Litany	Penitential Psalms	no_level3
804	abominabil in leur	Penitential Psalms and Litany	Penitential Psalms	no_level3
805	novo anima mea et	Penitential Psalms and Litany	Penitential Psalms	no_level3
806	recio mea in simul moy	Penitential Psalms and Litany	Penitential Psalms	no_level3
807	vali proximum qui	Penitential Psalms and Litany	Penitential Psalms	no_level3
808	fratremum nostrum sicut co	Penitential Psalms and Litany	Penitential Psalms	no_level3
809	plateolo quodiligens	Penitential Psalms and Litany	Penitential Psalms	no_level3
810	et contristatus	Penitential Psalms and Litany	Penitential Psalms	no_level3
811	adversum me leta	Penitential Psalms and Litany	Penitential Psalms	no_level3
812	ti sunt et convenerunt to	Penitential Psalms and Litany	Penitential Psalms	no_level3
813	gregata sunt super me	Penitential Psalms and Litany	Penitential Psalms	no_level3
814	flagella et ignoravi	Penitential Psalms and Litany	Penitential Psalms	no_level3
815	missipati sunt nec	Penitential Psalms and Litany	Penitential Psalms	no_level3
816	puti tentaverunt me sub	Penitential Psalms and Litany	Penitential Psalms	no_level3
817	laudauerunt me sublan	Penitential Psalms and Litany	Penitential Psalms	no_level3
818	natione frenduerunt super	Penitential Psalms and Litany	Penitential Psalms	no_level3
