line_number	line	class_level1	class_level12	class_level123
542	os ryriel apel lydriel domine exaudi	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Preces
543	et clamor meus oremus oratio	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
544	eus qui virginalem aulam	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
545	beate marie iurgimus iniqua	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
546	habitares eligere dignatus es dame qui	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
547	sumus ut sua nos defensione mi	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
548	conf locundos faciatis sue interesse con	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
549	memoratione per eundem operum do	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
550	te sanctis anz sancti dei omnes	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
551	erat alleluxi ximus memento salu	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Hymn
552	tis auctor quod maria mater gracie	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Hymn
553	suam tibi domine autem iharia virgo psalmus	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
554	dominum cum tribularex	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
555	clamaui et exaudivit me	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
556	omnes libera animam meam a	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
557	labiis iniquis et a singua dolosa quid	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
558	detur tibi aut quid apponatur tibi ad	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
559	unguam dolosam sagitte potentis	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
560	acute anim carbonibus desolatoris eum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
561	michi quia incolatus meus prolongant	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
562	est habitauit cum habitantibus cedar	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
563	multum incola fuit anima mea sum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
564	his qui oderunt pacem eram pacificus	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
565	cum loquebar illis impugnabant me	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
566	gratis loria patri sicut erant	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
567	eus in adiutorium meum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
568	intende omnes ad ad	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
569	uandum me festina	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
570	gloria patri sicut	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
571	celum et terram con det in commo	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
572	cionem pedem tuum neque dormittet qui	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
573	custodit te ce non dormitabit ne	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
574	que dorment qui custodit israhel unus	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
575	custodit te dominus protectio tua super	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
576	manum dexteram tuam et diem	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
577	sol non virent te neque luna per noctem	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
578	custodiat animam tuam dominus	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
579	et exitum tuum ex hoc inc et usque	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
580	in seculum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
581	in atriis tuis iherusalem herusalem	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
582	que edificatur ut civitas eius parti	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
583	evani oculos meos in montes	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
584	unoe vement avoiluum michi	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
585	juxilium meum a domino qui fecit	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
586	omnis custodit te ab omni malo	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
587	ommus custodiant introitum tuum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
588	gloria patri ſicut excit	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
589	etatus sum in his que dicta	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
590	sunt michi in domum domini	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
591	tantes erant pedes nostri	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
592	capatio eius in idipsum luc enim	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
593	ascenderunt tribus tribus domini te	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
594	stimonium israel ad confitendum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
595	nomini dominum quia illic sederunt	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
596	sedes in iudicio sedes super domum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
597	dauid cogatere que ad pacem sunt	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
598	iherusalem et habundanciam diligenti	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
599	bus tua fiat pax in virtute tua et	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
600	habundanciam in turribus tuis	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
601	propter fratres meos et proximos	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
602	meos loquebatur pacem de te royptus	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
603	domum domini dei nostri quesui	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
604	bona tibi loria patris ſicut eius	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
605	a maria virgo assumpta est ad ethe	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
606	reum thalannum in quo rex regum stes	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
607	lata sedet solio capitulum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
608	ter requievi et in iherusalem potestas	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
609	mea deo gracias r diffusa est	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Invocation
610	t sicut in syon firmata sunt et	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Short lesson
611	in ciuitate sanctificata similis	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Short lesson
612	gracia in labiis tuis propterea benedixit	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Short lesson
613	te deus in eternum raziel rachel royrielyson	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Preces
614	domine exaudi et clamor meus oremus oratio	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
615	eus qui salutis eterne beate marie	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
616	virginitate fecunda humano grati	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
617	nere prema prestitisti tribue quesumus	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
618	vit ipsam pro nobis intercedere sentiamus	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
619	per quam meruimus auctorem vite susci	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
620	pere dominum nostrum inclytum filium tuum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
621	sci deios uretamini in domino res et gloriammini	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
622	omnes recti corde oremus oratio	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
623	rotegens domine populum tuum oro	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
624	omnes sancti tui et pacem supra	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
625	ced sextam	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
626	sicut erat alleluya symnis	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Orationes
627	memento salutis auctor maria ma	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Hymn
628	ter gracie loria tibi domine qui	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Hymn
629	an in odorem unguentorum primus	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
630	qui te leuau oculos meos qui habit	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
631	bitas in celis ce sicut oculi seruorum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
632	in manibus dominorum suorum	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
633	sicut oculi ancille in manibus domine	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
634	sue ita oculi nostri ad dominum deum no	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
635	strum donec misereatur nostri misere	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
636	nostri domine miserere nostri quia	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
637	multum repleti sumus despectione	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
638	quia multum repleta est anima	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
639	nostra opprobrium habundantibus et	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
640	despectio superbis valia pri et	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
641	consi quia dominus erat in nobis	Hours of the Virgin	Hours of the Virgin_Terce	Hours of the Virgin_Terce_Psalms
642	eus in adiutorium me	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
643	tim intende omne	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
644	ad adiuvandum me fe	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
645	sustina ſloria patris	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
646	dicatur munc israel misi quia dominus erat	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
647	in nobis um expurgerent homines in	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
648	nos forte vivos deglutissent nos um	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
649	irasceretur furor eorum in nos forsitan	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
650	aqua obsorbuisset nos porrentem	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
651	pertransiit anima nostra forsitan per	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
652	transisset anima nostra aquam motolle	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
653	rabilem venedictus dominus qui	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
654	non dedita nos in captione dentibus eorum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
655	isma nostra sicut passer erepta est de	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
656	laqueo uenancium laqueus contrit	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
657	est et nos liberati sumus divitorum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
658	nostrum in nomine domino qui fecit	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
659	celum et terram loria patri psalmus dauid	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
660	vi confidunt in domino sicut	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
661	mons syon non commouebit	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
662	meternum qui habitant in iherusalem	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
663	fontes in circuitu eius et dominus in	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
664	circuitu populi sui ex hoc mino et usque	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
665	in seculum quia non relinquent dominus	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
666	virgam peccatorum super sortem iustorum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
667	ut non extendant iusti ad iniquitatem	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
668	manus suas cene fac domine boins	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
669	et rectis corde declinantes autem in	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
670	obligationes adducet dominus cum ope	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
671	rantibus iniquitatem pax super israel	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
672	gloria patri sicut erat in principum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
673	autem in odorem unguentorum tuorum currini	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
674	adolescentule disererunt te nimis capitulum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
675	tas illius et in plenitudine sanctorum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
676	detentio mea deo gracias recensorum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
677	senedicta tu in mulieribus ut benedictus	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Invocation
678	fructus ventris tui lydrielerson lyelerson	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Preces
679	arielerson domine exaudi et damor	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Preces
680	vis qui sancte dei genitricis memoriam	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Preces
681	agimus intercessionis eius auxilio a	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Preces
682	tradicaui in populo honorific	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
683	calo et in partes dei mei heredi	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Short lesson
684	concede misericors deus pro	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
685	fragilitati nostre presiduum	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
686	nostris iniquitatibus resurgannis per ejus	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
687	an sancti dei omnes v letamini	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
688	in domino res et gloriamini omnes oratio	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
689	gaudi nos deus salutaris noster oratio	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
690	omnes sancti tui et pacem tuam	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
691	ut supra	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
692	sicut erat allelum hymis	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Orationes
693	memento salutis saria mater gre	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Hymn
694	lia tibi domine anz pulchra es psalmus	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
695	r conuertendo dominus captivita	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
696	tem syon facti sumus sicut con	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
697	solati unc repletum est gaudio os	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
698	nostrum et lingua nostra exultatione	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
699	tunc dicent inter gentes magnifica	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
700	uit dominus facere quam eis lagnific	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
701	cant dominus facere nobiscum facti	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
702	sumus letantes ouvertere domine	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
703	captivitatem nostram sicut torrens in	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
704	astro qui seniantur in sacrimis in ex	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
705	ultatione metent euntes ibant et	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
706	flebant mittentes semina sua semen	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
707	tes autem vement cum exultatione por	Hours of the Virgin	Hours of the Virgin_Sext	Hours of the Virgin_Sext_Psalms
708	eus in adiutorium me	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
709	sum intende comme	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
710	ad adiuvandum me fe	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
711	stilla loria patri et	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
712	tantes manipulos suos loria patri	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
713	si dominus edificaverit domine psalmus	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
714	num in vinum laboraverunt	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
715	qui edificant eam misi dominus	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
716	custodierit civitatem frustra vigilant	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
717	qui custodit eam samum est vobis	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
718	ante lucem surgerethsurgite postquam	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
719	sederitis qui manducatis panem dolo	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
720	ris un dederit dilectis suis asomptum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
721	ecce hereditas domini filius merces fructum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
722	ventris ſicut sagitte in manu por	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
723	tentis ita filii excussorum reatus	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
724	voir qui misericplevit desiderum suum ex	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
725	ipsis non confundetur cum loquetur	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
726	inimicis suis in porta loria pro	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
727	eati omnes qui timent psalmus	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
728	dominum qui ambulant in	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
729	uns eius labores manuum tuarum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
730	quia manducabis beatus es et bene	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
731	tibi erit hor tua sicut uitis habebunt	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
732	dans in lateribus dominus tue filii	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
733	tui sicut novelle olivarum in circuitu	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
734	mense tue ce sicut benedicetur homo	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
735	qui timent dominum benedicat tibi	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
736	dominus ex syon et uideas bona ihe	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
737	rusalem omnibus diebus uite tue	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
738	pacem super israel gloria patri	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
739	an pulchra es et decora filia iherusalem	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
740	terribilis ut castrorum acies ordinata	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
741	matizans odorem dedi quasi mirra	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
742	electa dedi suavitatem odoris georgens	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
743	r post partum virgo involata perma	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
744	sisti vi dei genitrix intercede to nobis	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Invocation
745	byriel fratres ryriel tu exaudi et clam	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Preces
746	ut qui tibi placere de actibus nostris	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Preces
747	videas filios filiorum tuorum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Preces
748	n plateis sicut cy capitulum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Short lesson
749	namomum et vasannum aro	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Short lesson
750	annulorum tuorum quesu oratio	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
751	mus donné delictis ignosce	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
752	non valemus genitricis filii tui domini	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
753	nostri inhesu repi intercessione salvemur	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
754	per eundem descis a sancti dei omnes	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
755	letamini in domino r et gloriamm	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
756	perturbationibus concuti quos in applice	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
757	confessionis petrasolidasti alia oro	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
758	omnes sancti tui et pacemus et super	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
759	ad vesperas	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
760	festa quesumus omnys oratio	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
761	deus ut mullis nos permittas	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Orationes
762	sicut erat allam a dum esset psalmus	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
763	dixit dominus domino meosede	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
764	a dexteris meis δonec po	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
765	nam inimicos tuos scabellum pedum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
766	tuorum virgam virtutis tue ementur	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
767	tet dominus ex syon dominare in me	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
768	dio inimicorum tuorum secum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
769	capuum in die uirtutis tue in splen	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
770	doribus sanctorum ex utero ante lu	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
771	ciferum genu te aurauit dominus	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
772	et non poenitebit eum tu es sacerdos	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
773	eternum secundum ordinem meelchi	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
774	sedech omnis a dexteris tuis con	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
775	fregit in die ire sue reges nudica	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
776	bit in nationibus nostrplebit ruinas	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
777	conquassabit capita in terra multorum	Hours of the Virgin	Hours of the Virgin_None	Hours of the Virgin_None_Psalms
778	eus in adiutorium me	Hours of the Virgin	Hours of the Virgin_Vespers	Hours of the Virgin_Vespers_Invocation
779	im intende comme	Hours of the Virgin	Hours of the Virgin_Vespers	Hours of the Virgin_Vespers_Invocation
